text,video_url,start_time_seconds,speaker
continuous,https://www.youtube.com/watch?v=F2e-HoCO62s,3500.16,Speaker
can Paul said that you have intention to,https://www.youtube.com/watch?v=F2e-HoCO62s,3503.4,Speaker
observe the,https://www.youtube.com/watch?v=F2e-HoCO62s,3506.4,Speaker
breath we only observe the body as it is,https://www.youtube.com/watch?v=F2e-HoCO62s,3507.56,Speaker
do not have the strong intention,https://www.youtube.com/watch?v=F2e-HoCO62s,3510.8,Speaker
exerted what you practice is actually,https://www.youtube.com/watch?v=F2e-HoCO62s,3514.36,Speaker
good you can do this on and on then the,https://www.youtube.com/watch?v=F2e-HoCO62s,3516.88,Speaker
last person should we take some break,https://www.youtube.com/watch?v=F2e-HoCO62s,3521.64,Speaker
first okay you can go,https://www.youtube.com/watch?v=F2e-HoCO62s,3524.88,Speaker
on number,https://www.youtube.com/watch?v=F2e-HoCO62s,3529.28,Speaker
eight I practic ination by chanting for,https://www.youtube.com/watch?v=F2e-HoCO62s,3531.4,Speaker
half an hour and then sitting meditation,https://www.youtube.com/watch?v=F2e-HoCO62s,3535.52,Speaker
nowserving the bra the body breathing,https://www.youtube.com/watch?v=F2e-HoCO62s,3538.52,Speaker
the Mind becomes bright and the know my,https://www.youtube.com/watch?v=F2e-HoCO62s,3541.16,Speaker
rises in da life like the body moving,https://www.youtube.com/watch?v=F2e-HoCO62s,3543.52,Speaker
the when the Mind develop aversion,https://www.youtube.com/watch?v=F2e-HoCO62s,3546.52,Speaker
Devolution and greed I know so sometime,https://www.youtube.com/watch?v=F2e-HoCO62s,3548.84,Speaker
I forget about myself the,https://www.youtube.com/watch?v=F2e-HoCO62s,3552.08,Speaker
mind I'm not sure whether my mind can,https://www.youtube.com/watch?v=F2e-HoCO62s,3554.72,Speaker
separate the,https://www.youtube.com/watch?v=F2e-HoCO62s,3557.68,Speaker
Aggregates that you can do that but you,https://www.youtube.com/watch?v=F2e-HoCO62s,3560.48,Speaker
have the habit,https://www.youtube.com/watch?v=F2e-HoCO62s,3564.52,Speaker
to in direct the minds to be still you,https://www.youtube.com/watch?v=F2e-HoCO62s,3566.68,Speaker
can do meditation if it's still it's,https://www.youtube.com/watch?v=F2e-HoCO62s,3570.48,Speaker
still on its own you don't have to,https://www.youtube.com/watch?v=F2e-HoCO62s,3572.92,Speaker
control the mind to be still otherwise,https://www.youtube.com/watch?v=F2e-HoCO62s,3575.24,Speaker
the might become tight and stiff you see,https://www.youtube.com/watch?v=F2e-HoCO62s,3576.72,Speaker
that the mind is a little bit tight it's,https://www.youtube.com/watch?v=F2e-HoCO62s,3579.28,Speaker
tight because you have strong,https://www.youtube.com/watch?v=F2e-HoCO62s,3581.84,Speaker
intention therefore you can do citation,https://www.youtube.com/watch?v=F2e-HoCO62s,3584.76,Speaker
with this Cal or not that's fine and it,https://www.youtube.com/watch?v=F2e-HoCO62s,3587.84,Speaker
will become on his own so that will be,https://www.youtube.com/watch?v=F2e-HoCO62s,3590.56,Speaker
good you see that you're starting to to,https://www.youtube.com/watch?v=F2e-HoCO62s,3593.64,Speaker
controlling it,https://www.youtube.com/watch?v=F2e-HoCO62s,3596.64,Speaker
again just be aware of,https://www.youtube.com/watch?v=F2e-HoCO62s,3597.88,Speaker
this this is when you waste your time,https://www.youtube.com/watch?v=F2e-HoCO62s,3600.68,Speaker
let you direct the mind to become,https://www.youtube.com/watch?v=F2e-HoCO62s,3604.16,Speaker
still you,https://www.youtube.com/watch?v=F2e-HoCO62s,3609.56,Speaker
meditate whatever the mind is like or do,https://www.youtube.com/watch?v=F2e-HoCO62s,3611.76,Speaker
no,https://www.youtube.com/watch?v=F2e-HoCO62s,3615.68,Speaker
so now the mindfulness is a little bit,https://www.youtube.com/watch?v=F2e-HoCO62s,3620.76,Speaker
uh loses strength the delusion takes no,https://www.youtube.com/watch?v=F2e-HoCO62s,3623.8,Speaker
so increase the intensity of self,https://www.youtube.com/watch?v=F2e-HoCO62s,3627.96,Speaker
awareness no like in this,https://www.youtube.com/watch?v=F2e-HoCO62s,3632.52,Speaker
level keep on knowing like this and,https://www.youtube.com/watch?v=F2e-HoCO62s,3635.8,Speaker
whatever there are any changes within,https://www.youtube.com/watch?v=F2e-HoCO62s,3638.92,Speaker
the mind or so when you get out of the,https://www.youtube.com/watch?v=F2e-HoCO62s,3641.16,Speaker
Mind try to observe the body contemplate,https://www.youtube.com/watch?v=F2e-HoCO62s,3643.64,Speaker
on the body the nails the,https://www.youtube.com/watch?v=F2e-HoCO62s,3646.16,Speaker
hairs the flesh,https://www.youtube.com/watch?v=F2e-HoCO62s,3648.52,Speaker
so that should be enough for,https://www.youtube.com/watch?v=F2e-HoCO62s,3660.04,Speaker
today it's already,https://www.youtube.com/watch?v=F2e-HoCO62s,3662.88,Speaker
10 for you master you stuck in the you,https://www.youtube.com/watch?v=F2e-HoCO62s,3665.24,Speaker
direct the mind to be,https://www.youtube.com/watch?v=F2e-HoCO62s,3671.68,Speaker
still you relax the mind so that it can,https://www.youtube.com/watch?v=F2e-HoCO62s,3673.96,Speaker
work observe the body use the body as,https://www.youtube.com/watch?v=F2e-HoCO62s,3677.12,Speaker
you op take meditation whenever you move,https://www.youtube.com/watch?v=F2e-HoCO62s,3679.76,Speaker
sweeping floors see the body working,https://www.youtube.com/watch?v=F2e-HoCO62s,3683.12,Speaker
as the my as as the no otherwise you,https://www.youtube.com/watch?v=F2e-HoCO62s,3687.32,Speaker
won't make progress it'll be still and,https://www.youtube.com/watch?v=F2e-HoCO62s,3690.88,Speaker
no many no many no matter how many years,https://www.youtube.com/watch?v=F2e-HoCO62s,3694.16,Speaker
pass by you will be still like this,https://www.youtube.com/watch?v=F2e-HoCO62s,3697.72,Speaker
because it's stuck in the Stillness,https://www.youtube.com/watch?v=F2e-HoCO62s,3700.08,Speaker
how are you doing you've been listening,https://www.youtube.com/watch?v=2d9JcyeUj1U,11.16,Speaker
to,https://www.youtube.com/watch?v=2d9JcyeUj1U,13.68,Speaker
dhama for a few days this is the fourth,https://www.youtube.com/watch?v=2d9JcyeUj1U,15.64,Speaker
day you might have understood some of,https://www.youtube.com/watch?v=2d9JcyeUj1U,19.28,Speaker
the principles of D to some,https://www.youtube.com/watch?v=2d9JcyeUj1U,22.48,Speaker
extent and,https://www.youtube.com/watch?v=2d9JcyeUj1U,26.8,Speaker
today actually,https://www.youtube.com/watch?v=2d9JcyeUj1U,28.6,Speaker
there,https://www.youtube.com/watch?v=2d9JcyeUj1U,30.96,Speaker
are,https://www.youtube.com/watch?v=2d9JcyeUj1U,31.72,Speaker
D talks about principles already so,https://www.youtube.com/watch?v=2d9JcyeUj1U,33.32,Speaker
today I'm going to,https://www.youtube.com/watch?v=2d9JcyeUj1U,37.52,Speaker
talk,https://www.youtube.com/watch?v=2d9JcyeUj1U,40.08,Speaker
about the my experience of Dharma,https://www.youtube.com/watch?v=2d9JcyeUj1U,48.72,Speaker
practice and what are some of the uh,https://www.youtube.com/watch?v=2d9JcyeUj1U,51.72,Speaker
mistakes that have been that I have done,https://www.youtube.com/watch?v=2d9JcyeUj1U,56.08,Speaker
for some people who especially for some,https://www.youtube.com/watch?v=2d9JcyeUj1U,59.52,Speaker
people who made the same mistakes that,https://www.youtube.com/watch?v=2d9JcyeUj1U,61.96,Speaker
could use this as,https://www.youtube.com/watch?v=2d9JcyeUj1U,65.04,Speaker
an,https://www.youtube.com/watch?v=2d9JcyeUj1U,67.4,Speaker
example,https://www.youtube.com/watch?v=2d9JcyeUj1U,69.24,Speaker
for those who practicing incorrectly and,https://www.youtube.com/watch?v=2d9JcyeUj1U,71.84,Speaker
diligent in practicing and doing a lot,https://www.youtube.com/watch?v=2d9JcyeUj1U,76.64,Speaker
like the times that I used to practicing,https://www.youtube.com/watch?v=2d9JcyeUj1U,80.92,Speaker
correctly and dly doing it doing a lot,https://www.youtube.com/watch?v=2d9JcyeUj1U,84.88,Speaker
of it and I have no I had no idea that I,https://www.youtube.com/watch?v=2d9JcyeUj1U,89.08,Speaker
was practicing,https://www.youtube.com/watch?v=2d9JcyeUj1U,93.28,Speaker
wrong it it was so incorrect that I need,https://www.youtube.com/watch?v=2d9JcyeUj1U,96.52,Speaker
to stop practicing at all I stopped um D,https://www.youtube.com/watch?v=2d9JcyeUj1U,100.2,Speaker
um for a practice and in order to for my,https://www.youtube.com/watch?v=2d9JcyeUj1U,105.44,Speaker
mind to becomes natural,https://www.youtube.com/watch?v=2d9JcyeUj1U,109.72,Speaker
again it's natural states of mind is,https://www.youtube.com/watch?v=2d9JcyeUj1U,114.96,Speaker
that it is normal and,https://www.youtube.com/watch?v=2d9JcyeUj1U,117.88,Speaker
natural when you start,https://www.youtube.com/watch?v=2d9JcyeUj1U,121.04,Speaker
practicing we tend,https://www.youtube.com/watch?v=2d9JcyeUj1U,123.48,Speaker
to take action do something and we take,https://www.youtube.com/watch?v=2d9JcyeUj1U,126.16,Speaker
action doing it but,https://www.youtube.com/watch?v=2d9JcyeUj1U,129.92,Speaker
if you start,https://www.youtube.com/watch?v=2d9JcyeUj1U,132.96,Speaker
practicing and you haven't be able to,https://www.youtube.com/watch?v=2d9JcyeUj1U,135.24,Speaker
realize or recognize your,https://www.youtube.com/watch?v=2d9JcyeUj1U,138.68,Speaker
mistakes therefore you tend,https://www.youtube.com/watch?v=2d9JcyeUj1U,141.16,Speaker
to do things that you would be able to,https://www.youtube.com/watch?v=2d9JcyeUj1U,146.16,Speaker
do,https://www.youtube.com/watch?v=2d9JcyeUj1U,150.76,Speaker
it like previously when I started to,https://www.youtube.com/watch?v=2d9JcyeUj1U,152.44,Speaker
become interested in D practice I my I,https://www.youtube.com/watch?v=2d9JcyeUj1U,157.56,Speaker
was in middle age at the age of the,https://www.youtube.com/watch?v=2d9JcyeUj1U,161.24,Speaker
middle age of my life and I read a lot,https://www.youtube.com/watch?v=2d9JcyeUj1U,165.4,Speaker
of drama,https://www.youtube.com/watch?v=2d9JcyeUj1U,169.96,Speaker
books Whenever Wherever I saw drama,https://www.youtube.com/watch?v=2d9JcyeUj1U,172.28,Speaker
books in bookstores I went to different,https://www.youtube.com/watch?v=2d9JcyeUj1U,176.16,Speaker
booksto SED by some D books sometime I,https://www.youtube.com/watch?v=2d9JcyeUj1U,179.44,Speaker
understood sometime I don't sometime,https://www.youtube.com/watch?v=2d9JcyeUj1U,182.72,Speaker
it's too difficult to,https://www.youtube.com/watch?v=2d9JcyeUj1U,185.08,Speaker
understand because some of,https://www.youtube.com/watch?v=2d9JcyeUj1U,189.76,Speaker
the contents are in Bali language so,https://www.youtube.com/watch?v=2d9JcyeUj1U,192.16,Speaker
it's difficult to understand but I try,https://www.youtube.com/watch?v=2d9JcyeUj1U,196.28,Speaker
so many times so many,https://www.youtube.com/watch?v=2d9JcyeUj1U,198.88,Speaker
books 20 30 bity and I try to comprehend,https://www.youtube.com/watch?v=2d9JcyeUj1U,201.96,Speaker
it because I think that if understand it,https://www.youtube.com/watch?v=2d9JcyeUj1U,207.0,Speaker
then I would attain the,https://www.youtube.com/watch?v=2d9JcyeUj1U,211.0,Speaker
DH I spend days and,https://www.youtube.com/watch?v=2d9JcyeUj1U,214.6,Speaker
days I I live in world and once I want,https://www.youtube.com/watch?v=2d9JcyeUj1U,218.44,Speaker
to understand something completely I try,https://www.youtube.com/watch?v=2d9JcyeUj1U,223.92,Speaker
to listen and read and analyze and,https://www.youtube.com/watch?v=2d9JcyeUj1U,226.08,Speaker
memorize,https://www.youtube.com/watch?v=2d9JcyeUj1U,230.6,Speaker
them therefore I read the more I read I,https://www.youtube.com/watch?v=2d9JcyeUj1U,233.44,Speaker
become the more confused I become,https://www.youtube.com/watch?v=2d9JcyeUj1U,237.68,Speaker
I don't know how to find a way to,https://www.youtube.com/watch?v=2d9JcyeUj1U,240.4,Speaker
practice,https://www.youtube.com/watch?v=2d9JcyeUj1U,242.24,Speaker
DH all and one day one of the one of my,https://www.youtube.com/watch?v=2d9JcyeUj1U,243.84,Speaker
friends gave me the book,https://www.youtube.com/watch?v=2d9JcyeUj1U,247.76,Speaker
of once I have been reading for about a,https://www.youtube.com/watch?v=2d9JcyeUj1U,249.6,Speaker
year and I and I got a book,https://www.youtube.com/watch?v=2d9JcyeUj1U,252.6,Speaker
of and,https://www.youtube.com/watch?v=2d9JcyeUj1U,258.52,Speaker
then it just clicked the one things that,https://www.youtube.com/watch?v=2d9JcyeUj1U,262.0,Speaker
comes to me that is that,https://www.youtube.com/watch?v=2d9JcyeUj1U,266.68,Speaker
no no M no matter how much you rate it's,https://www.youtube.com/watch?v=2d9JcyeUj1U,270.4,Speaker
not going to be enough no matter how you,https://www.youtube.com/watch?v=2d9JcyeUj1U,274.2,Speaker
analize the books and contents of DH,https://www.youtube.com/watch?v=2d9JcyeUj1U,277.52,Speaker
books is not going to be enough but we,https://www.youtube.com/watch?v=2d9JcyeUj1U,281.0,Speaker
need to take action to practice but how,https://www.youtube.com/watch?v=2d9JcyeUj1U,283.8,Speaker
I still have no idea I still don't,https://www.youtube.com/watch?v=2d9JcyeUj1U,286.8,Speaker
understand how I just knew that that old,https://www.youtube.com/watch?v=2d9JcyeUj1U,289.84,Speaker
people back then when they went to,https://www.youtube.com/watch?v=2d9JcyeUj1U,293.52,Speaker
temples and they sitting meditation,https://www.youtube.com/watch?v=2d9JcyeUj1U,295.92,Speaker
closing their eyes and things still,https://www.youtube.com/watch?v=2d9JcyeUj1U,298.52,Speaker
that's why I try to do the same but I,https://www.youtube.com/watch?v=2d9JcyeUj1U,301.16,Speaker
couldn't see a thing I just want to see,https://www.youtube.com/watch?v=2d9JcyeUj1U,304.2,Speaker
the pain pain in my back pain in my,https://www.youtube.com/watch?v=2d9JcyeUj1U,306.4,Speaker
chest um then become scattered as,https://www.youtube.com/watch?v=2d9JcyeUj1U,310.28,Speaker
well we I Tred to looking like d,https://www.youtube.com/watch?v=2d9JcyeUj1U,314.6,Speaker
practitioner sitting and doing,https://www.youtube.com/watch?v=2d9JcyeUj1U,319.68,Speaker
hand putting my hands in a proper way,https://www.youtube.com/watch?v=2d9JcyeUj1U,322.84,Speaker
but I don't know how to practice really,https://www.youtube.com/watch?v=2d9JcyeUj1U,327.72,Speaker
but once I got the book,https://www.youtube.com/watch?v=2d9JcyeUj1U,329.96,Speaker
of I think,https://www.youtube.com/watch?v=2d9JcyeUj1U,333.24,Speaker
that while reading I think that that is,https://www.youtube.com/watch?v=2d9JcyeUj1U,335.48,Speaker
a way this is the way but I still have,https://www.youtube.com/watch?v=2d9JcyeUj1U,338.16,Speaker
no idea who the is I don't know what,https://www.youtube.com/watch?v=2d9JcyeUj1U,341.48,Speaker
Temple he belongs to so I tried to,https://www.youtube.com/watch?v=2d9JcyeUj1U,345.76,Speaker
search for L PA for about half a year,https://www.youtube.com/watch?v=2d9JcyeUj1U,349.12,Speaker
half a,https://www.youtube.com/watch?v=2d9JcyeUj1U,351.88,Speaker
year nobody knows where he is cuz he,https://www.youtube.com/watch?v=2d9JcyeUj1U,353.24,Speaker
just um ordained for,https://www.youtube.com/watch?v=2d9JcyeUj1U,356.76,Speaker
not for long and nobody knows that where,https://www.youtube.com/watch?v=2d9JcyeUj1U,360.28,Speaker
he is because he becomes he do he do,https://www.youtube.com/watch?v=2d9JcyeUj1U,363.52,Speaker
some some seclusion so therefore I try,https://www.youtube.com/watch?v=2d9JcyeUj1U,366.4,Speaker
to go to different temples and,https://www.youtube.com/watch?v=2d9JcyeUj1U,370.52,Speaker
monasteries and school,https://www.youtube.com/watch?v=2d9JcyeUj1U,374.2,Speaker
practices to dama practice because I,https://www.youtube.com/watch?v=2d9JcyeUj1U,376.44,Speaker
want to know what's what happening,https://www.youtube.com/watch?v=2d9JcyeUj1U,378.92,Speaker
internally so I went to visit different,https://www.youtube.com/watch?v=2d9JcyeUj1U,382.16,Speaker
School of practices and,https://www.youtube.com/watch?v=2d9JcyeUj1U,384.96,Speaker
they did a lot of SM smar,https://www.youtube.com/watch?v=2d9JcyeUj1U,387.2,Speaker
practice and I have learned that I need,https://www.youtube.com/watch?v=2d9JcyeUj1U,391.52,Speaker
to sitting,https://www.youtube.com/watch?v=2d9JcyeUj1U,394.44,Speaker
still and have a still mind but the,https://www.youtube.com/watch?v=2d9JcyeUj1U,395.68,Speaker
problem is I couldn't be still because,https://www.youtube.com/watch?v=2d9JcyeUj1U,400.2,Speaker
to,https://www.youtube.com/watch?v=2d9JcyeUj1U,402.72,Speaker
mind is not the nature of the mind to be,https://www.youtube.com/watch?v=2d9JcyeUj1U,404.2,Speaker
like that,https://www.youtube.com/watch?v=2d9JcyeUj1U,407.0,Speaker
therefore But ultimately I found him I,https://www.youtube.com/watch?v=2d9JcyeUj1U,408.48,Speaker
found someone told me that,https://www.youtube.com/watch?v=2d9JcyeUj1U,412.72,Speaker
he was in that Temple um and then I felt,https://www.youtube.com/watch?v=2d9JcyeUj1U,416.04,Speaker
that that's what there was one thing,https://www.youtube.com/watch?v=2d9JcyeUj1U,422.32,Speaker
that's arising,https://www.youtube.com/watch?v=2d9JcyeUj1U,423.88,Speaker
without any intention or creation which,https://www.youtube.com/watch?v=2d9JcyeUj1U,426.56,Speaker
is the,https://www.youtube.com/watch?v=2d9JcyeUj1U,430.28,Speaker
faith or,https://www.youtube.com/watch?v=2d9JcyeUj1U,431.92,Speaker
confidence once I met him I found that,https://www.youtube.com/watch?v=2d9JcyeUj1U,434.16,Speaker
I'm so faithful I'm so have confidence,https://www.youtube.com/watch?v=2d9JcyeUj1U,437.2,Speaker
um a lot of my parents always like to,https://www.youtube.com/watch?v=2d9JcyeUj1U,441.12,Speaker
make marriage and I tend to follow them,https://www.youtube.com/watch?v=2d9JcyeUj1U,446.04,Speaker
but,https://www.youtube.com/watch?v=2d9JcyeUj1U,449.32,Speaker
then once I,https://www.youtube.com/watch?v=2d9JcyeUj1U,450.12,Speaker
met at first not so many people in the,https://www.youtube.com/watch?v=2d9JcyeUj1U,452.84,Speaker
temple just only five or 10 people at a,https://www.youtube.com/watch?v=2d9JcyeUj1U,455.92,Speaker
time,https://www.youtube.com/watch?v=2d9JcyeUj1U,459.44,Speaker
so tend to P out phenomena for example,https://www.youtube.com/watch?v=2d9JcyeUj1U,462.12,Speaker
you wonder you wonder of to think of,https://www.youtube.com/watch?v=2d9JcyeUj1U,466.92,Speaker
other things could you see that and like,https://www.youtube.com/watch?v=2d9JcyeUj1U,469.76,Speaker
many time he pointed out this kind of,https://www.youtube.com/watch?v=2d9JcyeUj1U,473.48,Speaker
phenomena so I thought to myself that I,https://www.youtube.com/watch?v=2d9JcyeUj1U,475.4,Speaker
shouldn't be uh wondering off to think,https://www.youtube.com/watch?v=2d9JcyeUj1U,477.48,Speaker
of other things so I tried to do that,https://www.youtube.com/watch?v=2d9JcyeUj1U,480.28,Speaker
and become stressful but I can't help it,https://www.youtube.com/watch?v=2d9JcyeUj1U,483.16,Speaker
I can't I don't understand much so I,https://www.youtube.com/watch?v=2d9JcyeUj1U,487.0,Speaker
Tred to practice myself more and more,https://www.youtube.com/watch?v=2d9JcyeUj1U,491.16,Speaker
practice more and more for about two,https://www.youtube.com/watch?v=2d9JcyeUj1U,494.4,Speaker
months and I submit the homework and I,https://www.youtube.com/watch?v=2d9JcyeUj1U,496.8,Speaker
said that I couldn't forbid myself to,https://www.youtube.com/watch?v=2d9JcyeUj1U,499.52,Speaker
think uh sway his head and said that,https://www.youtube.com/watch?v=2d9JcyeUj1U,503.08,Speaker
no no,https://www.youtube.com/watch?v=2d9JcyeUj1U,507.96,Speaker
I don't want you to forbid the thinking,https://www.youtube.com/watch?v=2d9JcyeUj1U,510.64,Speaker
I want you to,https://www.youtube.com/watch?v=2d9JcyeUj1U,513.28,Speaker
know the mind that wonder of the,https://www.youtube.com/watch?v=2d9JcyeUj1U,515.76,Speaker
think and,https://www.youtube.com/watch?v=2d9JcyeUj1U,520.08,Speaker
then start to become more understanding,https://www.youtube.com/watch?v=2d9JcyeUj1U,521.96,Speaker
but then I try to when I go back home I,https://www.youtube.com/watch?v=2d9JcyeUj1U,525.64,Speaker
try to maintain the mind to be still,https://www.youtube.com/watch?v=2d9JcyeUj1U,529.32,Speaker
again then the might become,https://www.youtube.com/watch?v=2d9JcyeUj1U,531.2,Speaker
struggling because the because the,https://www.youtube.com/watch?v=2d9JcyeUj1U,533.4,Speaker
nature of my mind is not like like to be,https://www.youtube.com/watch?v=2d9JcyeUj1U,536.08,Speaker
still it's like a monkey jumping here,https://www.youtube.com/watch?v=2d9JcyeUj1U,540.2,Speaker
and there,https://www.youtube.com/watch?v=2d9JcyeUj1U,542.52,Speaker
so because I think that I'm practicing,https://www.youtube.com/watch?v=2d9JcyeUj1U,544.72,Speaker
the B try to control it but it's un is,https://www.youtube.com/watch?v=2d9JcyeUj1U,547.92,Speaker
unsuccessful and become stressful as,https://www.youtube.com/watch?v=2d9JcyeUj1U,551.64,Speaker
well,https://www.youtube.com/watch?v=2d9JcyeUj1U,553.72,Speaker
therefore give me another homework which,https://www.youtube.com/watch?v=2d9JcyeUj1U,555.64,Speaker
is to shining budo so I came back home,https://www.youtube.com/watch?v=2d9JcyeUj1U,558.32,Speaker
shining budo try to make the Mind,https://www.youtube.com/watch?v=2d9JcyeUj1U,561.12,Speaker
becomes with the buddo and but it's not,https://www.youtube.com/watch?v=2d9JcyeUj1U,563.08,Speaker
there it's not with a buddo it will,https://www.youtube.com/watch?v=2d9JcyeUj1U,566.08,Speaker
wonderand after to other things just,https://www.youtube.com/watch?v=2d9JcyeUj1U,568.6,Speaker
second or two second just one off to,https://www.youtube.com/watch?v=2d9JcyeUj1U,570.92,Speaker
other things it's very scattered as a,https://www.youtube.com/watch?v=2d9JcyeUj1U,573.88,Speaker
matter of fact when you come to learn Dr,https://www.youtube.com/watch?v=2d9JcyeUj1U,576.56,Speaker
or you try to come to practice Dr most,https://www.youtube.com/watch?v=2d9JcyeUj1U,580.6,Speaker
of us we have a problem that we don't,https://www.youtube.com/watch?v=2d9JcyeUj1U,583.8,Speaker
like when we become,https://www.youtube.com/watch?v=2d9JcyeUj1U,587.36,Speaker
scattered we feel we feel that we have,https://www.youtube.com/watch?v=2d9JcyeUj1U,589.88,Speaker
to do something with it to make it not,https://www.youtube.com/watch?v=2d9JcyeUj1U,593.56,Speaker
scattered and we think that if it,https://www.youtube.com/watch?v=2d9JcyeUj1U,595.96,Speaker
becomes it will be correct scatternet is,https://www.youtube.com/watch?v=2d9JcyeUj1U,598.88,Speaker
wrong but actually the nature of the the,https://www.youtube.com/watch?v=2d9JcyeUj1U,603.44,Speaker
the nature of the mind is,https://www.youtube.com/watch?v=2d9JcyeUj1U,607.76,Speaker
different actually you just know once,https://www.youtube.com/watch?v=2d9JcyeUj1U,610.6,Speaker
you taught me I seem to understand it,https://www.youtube.com/watch?v=2d9JcyeUj1U,613.56,Speaker
when I go back home I just do completely,https://www.youtube.com/watch?v=2d9JcyeUj1U,616.24,Speaker
different,https://www.youtube.com/watch?v=2d9JcyeUj1U,618.6,Speaker
opposite um so completely opposite um at,https://www.youtube.com/watch?v=2d9JcyeUj1U,619.6,Speaker
first while he searching for school,https://www.youtube.com/watch?v=2d9JcyeUj1U,625.84,Speaker
practice there was some of the friends,https://www.youtube.com/watch?v=2d9JcyeUj1U,628.28,Speaker
that uh went to learn from from,https://www.youtube.com/watch?v=2d9JcyeUj1U,630.52,Speaker
different School of practice therefore I,https://www.youtube.com/watch?v=2d9JcyeUj1U,633.84,Speaker
like to uh go as well there are no back,https://www.youtube.com/watch?v=2d9JcyeUj1U,636.4,Speaker
then there were no causes like,https://www.youtube.com/watch?v=2d9JcyeUj1U,640.72,Speaker
this in for that,https://www.youtube.com/watch?v=2d9JcyeUj1U,643.48,Speaker
that in the path,https://www.youtube.com/watch?v=2d9JcyeUj1U,647.72,Speaker
of but there are back then there are no,https://www.youtube.com/watch?v=2d9JcyeUj1U,649.84,Speaker
causes like I need to try struggling for,https://www.youtube.com/watch?v=2d9JcyeUj1U,652.72,Speaker
fighting causes uh from others,https://www.youtube.com/watch?v=2d9JcyeUj1U,656.28,Speaker
practices I try to find my tutor uh for,https://www.youtube.com/watch?v=2d9JcyeUj1U,660.04,Speaker
the D,https://www.youtube.com/watch?v=2d9JcyeUj1U,664.28,Speaker
practice and I thought that myself that,https://www.youtube.com/watch?v=2d9JcyeUj1U,665.52,Speaker
oh my mind is is great there's happiness,https://www.youtube.com/watch?v=2d9JcyeUj1U,668.04,Speaker
there has raptures and my mind was so,https://www.youtube.com/watch?v=2d9JcyeUj1U,671.08,Speaker
great I I thought to myself that it is,https://www.youtube.com/watch?v=2d9JcyeUj1U,675.32,Speaker
good I think it's good because I like it,https://www.youtube.com/watch?v=2d9JcyeUj1U,678.68,Speaker
I like that the Mind prod some raptures,https://www.youtube.com/watch?v=2d9JcyeUj1U,682.0,Speaker
and,https://www.youtube.com/watch?v=2d9JcyeUj1U,684.28,Speaker
happiness so,https://www.youtube.com/watch?v=2d9JcyeUj1U,687.56,Speaker
when I went to visit and asked me what,https://www.youtube.com/watch?v=2d9JcyeUj1U,690.12,Speaker
did you do and I was like I went to,https://www.youtube.com/watch?v=2d9JcyeUj1U,694.8,Speaker
courses dama,https://www.youtube.com/watch?v=2d9JcyeUj1U,698.6,Speaker
courses and but I actually I don't,https://www.youtube.com/watch?v=2d9JcyeUj1U,702.16,Speaker
understand understood what I don't,https://www.youtube.com/watch?v=2d9JcyeUj1U,705.04,Speaker
understand what kind of question is that,https://www.youtube.com/watch?v=2d9JcyeUj1U,707.56,Speaker
um what did you do but actually instead,https://www.youtube.com/watch?v=2d9JcyeUj1U,712.48,Speaker
of just knowing it I make action take,https://www.youtube.com/watch?v=2d9JcyeUj1U,716.64,Speaker
action to do something with the Mind,https://www.youtube.com/watch?v=2d9JcyeUj1U,719.64,Speaker
interfere with the mind but I don't,https://www.youtube.com/watch?v=2d9JcyeUj1U,721.8,Speaker
still don't understood I I don't,https://www.youtube.com/watch?v=2d9JcyeUj1U,724.24,Speaker
understand what he meant he said it's,https://www.youtube.com/watch?v=2d9JcyeUj1U,727.24,Speaker
wrong the mind is wrong back then he,https://www.youtube.com/watch?v=2d9JcyeUj1U,730.52,Speaker
never really go into details into Dharma,https://www.youtube.com/watch?v=2d9JcyeUj1U,733.76,Speaker
practice he just said that you're doing,https://www.youtube.com/watch?v=2d9JcyeUj1U,737.32,Speaker
wrong but when back then I just have to,https://www.youtube.com/watch?v=2d9JcyeUj1U,740.24,Speaker
get home and sleep on it sleep on what,https://www.youtube.com/watch?v=2d9JcyeUj1U,743.68,Speaker
what I made mistake what kind of mistake,https://www.youtube.com/watch?v=2d9JcyeUj1U,746.24,Speaker
I made so I went to,https://www.youtube.com/watch?v=2d9JcyeUj1U,748.08,Speaker
another courses from different another,https://www.youtube.com/watch?v=2d9JcyeUj1U,750.48,Speaker
school of practice again and submit,https://www.youtube.com/watch?v=2d9JcyeUj1U,753.76,Speaker
homework to again and said that what did,https://www.youtube.com/watch?v=2d9JcyeUj1U,756.28,Speaker
you do and I said and I realized that,https://www.youtube.com/watch?v=2d9JcyeUj1U,759.12,Speaker
there's something wrong with my,https://www.youtube.com/watch?v=2d9JcyeUj1U,763.0,Speaker
practice,https://www.youtube.com/watch?v=2d9JcyeUj1U,765.44,Speaker
actually I didn't still understand that,https://www.youtube.com/watch?v=2d9JcyeUj1U,767.04,Speaker
the answer is within the question,https://www.youtube.com/watch?v=2d9JcyeUj1U,770.4,Speaker
ultimately he he asked me to come and I,https://www.youtube.com/watch?v=2d9JcyeUj1U,773.44,Speaker
and he said that I would like to ask you,https://www.youtube.com/watch?v=2d9JcyeUj1U,779.2,Speaker
something and I said yes,https://www.youtube.com/watch?v=2d9JcyeUj1U,782.56,Speaker
