text,video_url,start_time_seconds,speaker
แล้วก็ตัวเองก็เชื่อว่าอย่างนี้ก็ดีหวัง,https://www.youtube.com/watch?v=ozqs5kc5SB0,1914.06,Ajahn
ฟอร์ม,https://www.youtube.com/watch?v=ozqs5kc5SB0,1917.66,Ajahn
ถ้ารู้ว่าทุกอย่างนี้มันความปรุงแต่งทั้ง,https://www.youtube.com/watch?v=ozqs5kc5SB0,1919.34,Ajahn
หมดเป็นทุกข์ทั้งหมด,https://www.youtube.com/watch?v=ozqs5kc5SB0,1922.34,Ajahn
จิตมันก็เลิกปรุงแต่ง,https://www.youtube.com/watch?v=ozqs5kc5SB0,1924.92,Ajahn
ความปรุงแต่งยังมีไหมมีแต่เข้าไม่ถึงจิต,https://www.youtube.com/watch?v=ozqs5kc5SB0,1927.76,Ajahn
อีกต่อไปแล้ว,https://www.youtube.com/watch?v=ozqs5kc5SB0,1931.7,Ajahn
จิตไม่ไปหยิบฉวยขึ้นมาอีกแล้วเพราะปัญญา,https://www.youtube.com/watch?v=ozqs5kc5SB0,1933.2,Ajahn
มันตัดไปแล้ว,https://www.youtube.com/watch?v=ozqs5kc5SB0,1935.54,Ajahn
มันตัดการเชื่อมต่อ,https://www.youtube.com/watch?v=ozqs5kc5SB0,1937.04,Ajahn
ระหว่างจิตกับความปรุงแต่งมันขาดสะบั้น,https://www.youtube.com/watch?v=ozqs5kc5SB0,1940.46,Ajahn
ออกจากกัน,https://www.youtube.com/watch?v=ozqs5kc5SB0,1943.22,Ajahn
จิตก็เข้าถึงสภาวะที่ไม่ปรุงแต่งคือพระ,https://www.youtube.com/watch?v=ozqs5kc5SB0,1944.78,Ajahn
นิพพาน,https://www.youtube.com/watch?v=ozqs5kc5SB0,1948.86,Ajahn
ฝึก,https://www.youtube.com/watch?v=ozqs5kc5SB0,1953.3,Ajahn
รู้ทันความปรุงแต่งของจิตไปเรื่อยๆ,https://www.youtube.com/watch?v=ozqs5kc5SB0,1954.26,Ajahn
มันปรุงสุกก็รู้ปรุงทุกข์ก็รู้ปรุงโลภ,https://www.youtube.com/watch?v=ozqs5kc5SB0,1958.22,Ajahn
โกรธหลงก็รู้,https://www.youtube.com/watch?v=ozqs5kc5SB0,1962.9,Ajahn
ปรุงวางฟอร์มเป็นคนดีก็รู้ปรุงเป็นนัก,https://www.youtube.com/watch?v=ozqs5kc5SB0,1964.4,Ajahn
ปฏิบัติก็รู้,https://www.youtube.com/watch?v=ozqs5kc5SB0,1968.12,Ajahn
อย่างเป็นนักปฏิบัติจะเดินต้องเดินไม่,https://www.youtube.com/watch?v=ozqs5kc5SB0,1969.68,Ajahn
เหมือนชาวบ้านต้องค่อยๆยกขาย่างเท้า,https://www.youtube.com/watch?v=ozqs5kc5SB0,1972.74,Ajahn
ให้มันไม่เหมือนคนไม่เหมือนคนธรรมดาไม่,https://www.youtube.com/watch?v=ozqs5kc5SB0,1977.72,Ajahn
ใช่ไม่เหมือนคนนะเดี๋ยวก็อยากคาย,https://www.youtube.com/watch?v=ozqs5kc5SB0,1980.78,Ajahn
ไม่เหมือนคนธรรมดา,https://www.youtube.com/watch?v=ozqs5kc5SB0,1983.54,Ajahn
คนธรรมดาคือใครก็ตัวเองนั่นแหละ,https://www.youtube.com/watch?v=ozqs5kc5SB0,1985.54,Ajahn
มีความเป็นธรรมดาอยู่ในตัวเองอยู่แล้ว,https://www.youtube.com/watch?v=ozqs5kc5SB0,1989.24,Ajahn
แต่เอาความปรุงแต่งไปครอบซะจนกระทั่งความ,https://www.youtube.com/watch?v=ozqs5kc5SB0,1992.12,Ajahn
เป็นธรรมดาของตัวเองหายไป,https://www.youtube.com/watch?v=ozqs5kc5SB0,1995.24,Ajahn
พอไม่ปรุงแต่งความเป็นธรรมดาของตัวเองก็,https://www.youtube.com/watch?v=ozqs5kc5SB0,1998.18,Ajahn
ปรากฏขึ้นมาธรรมดาของกายก็เป็นอย่างนี้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2001.72,Ajahn
แหละมันเป็นอย่างนี้แหละธรรมดาของจิตมัน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2005.5,Ajahn
ก็เป็นอย่างนี้แหละ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2008.8,Ajahn
ยากไปกว่า,https://www.youtube.com/watch?v=ozqs5kc5SB0,2015.64,Ajahn
เห็นนั่งกันซื่อบื้อไปเลย,https://www.youtube.com/watch?v=ozqs5kc5SB0,2018.94,Ajahn
อ่านใจตัวเองให้ออก,https://www.youtube.com/watch?v=ozqs5kc5SB0,2026.44,Ajahn
ทำกรรมฐานสักอย่างหนึ่งนั่นคือมีวิหาร,https://www.youtube.com/watch?v=ozqs5kc5SB0,2029.38,Ajahn
ธรรม,https://www.youtube.com/watch?v=ozqs5kc5SB0,2033.34,Ajahn
ทำกรรมฐานสักอย่างหนึ่ง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2034.06,Ajahn
แล้วก็คอยรู้ทันเวลามีอะไรเปลี่ยนแปลง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2037.26,Ajahn
ความเปลี่ยนแปลงในกายก็ได้ในใจก็ได้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2043.5,Ajahn
ร่างกายก็เป็นสังขารส่วนรูปธรรม,https://www.youtube.com/watch?v=ozqs5kc5SB0,2048.94,Ajahn
จิตใจก็มีสังขารส่วนนามธรรม,https://www.youtube.com/watch?v=ozqs5kc5SB0,2052.9,Ajahn
ถ้าจะดูเข้ามาที่จิตที่ใจก็ดูนามธรรมไป,https://www.youtube.com/watch?v=ozqs5kc5SB0,2060.16,Ajahn
ไม่ได้เรื่องยากอะไรหรอก,https://www.youtube.com/watch?v=ozqs5kc5SB0,2063.64,Ajahn
บางคนว่านามมาทำยากยากอะไร,https://www.youtube.com/watch?v=ozqs5kc5SB0,2066.28,Ajahn
ตอนนี้กำลังสุขรู้ไหมตอนนี้กำลังทุกข์รู้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2071.26,Ajahn
ไหม,https://www.youtube.com/watch?v=ozqs5kc5SB0,2074.08,Ajahn
ไม่เห็นจะยากตรงไหนเลย,https://www.youtube.com/watch?v=ozqs5kc5SB0,2074.86,Ajahn
ดูกายก็ไม่เห็นยากตรงไหนเลยตอนนี้หายใจ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2077.26,Ajahn
ออกตอนนี้หายใจเข้าตอนนี้ยืนเดินนั่งนอน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2080.26,Ajahn
ยากซะที่ไหน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2083.76,Ajahn
มันจริงๆแล้วไม่ได้มีอะไรยากสักอย่าง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2086.98,Ajahn
ยากตรงที่ขี้เกียจภาวนา,https://www.youtube.com/watch?v=ozqs5kc5SB0,2090.4,Ajahn
อันแรกเลยไม่รู้หลักไม่ยากมาก,https://www.youtube.com/watch?v=ozqs5kc5SB0,2093.18,Ajahn
รู้หลักเรียนตำรามาตำราถูกแต่ตีความผิด,https://www.youtube.com/watch?v=ozqs5kc5SB0,2098.08,Ajahn
ตีความแล้วก็คือไปปรุงแต่งทัชตลอดนั่น,https://www.youtube.com/watch?v=ozqs5kc5SB0,2102.88,Ajahn
แหละ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2105.64,Ajahn
เฝ้ารู้พัฒนา,https://www.youtube.com/watch?v=ozqs5kc5SB0,2109.32,Ajahn
มีเครื่องอยู่,https://www.youtube.com/watch?v=ozqs5kc5SB0,2112.38,Ajahn
แล้วพอเกิดอะไรเปลี่ยนแปลง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2114.66,Ajahn
ในกายในใจ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2118.72,Ajahn
วันนี้ที่เน้นคือเน้นที่ใจมีอะไรเกิด,https://www.youtube.com/watch?v=ozqs5kc5SB0,2120.94,Ajahn
เปลี่ยนแปลงในใจเรารู้ทันไป,https://www.youtube.com/watch?v=ozqs5kc5SB0,2124.0,Ajahn
เดี๋ยวมันก็เปลี่ยนไปทางดีเดี๋ยวก็,https://www.youtube.com/watch?v=ozqs5kc5SB0,2128.92,Ajahn
เปลี่ยนไปทางชั่ว,https://www.youtube.com/watch?v=ozqs5kc5SB0,2130.84,Ajahn
เดี๋ยวก็ปรุงดีเดี๋ยวก็ปรุงชั่วรู้ไป,https://www.youtube.com/watch?v=ozqs5kc5SB0,2132.4,Ajahn
เรื่อย,https://www.youtube.com/watch?v=ozqs5kc5SB0,2135.22,Ajahn
สติเป็นตัวรู้อะไรเกิดขึ้นเรารู้อะไรเกิด,https://www.youtube.com/watch?v=ozqs5kc5SB0,2136.12,Ajahn
ขึ้นก็รู้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2139.9,Ajahn
จิตตั้งมั่นมีสมาธิ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2141.52,Ajahn
เป็นคนรู้เฉยๆ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2145.08,Ajahn
ไม่เข้าไปแทรกแซง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2147.7,Ajahn
รู้ซื่อๆรู้ธรรมดาๆไม่เข้าไปแทรกแซง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2149.62,Ajahn
รู้ซ้ำแล้วซ้ำอีกสุดท้ายปัญญามันจะเกิดใน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2157.12,Ajahn
พริบตาเดียวเข้าใจ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2160.9,Ajahn
ปัญญาเป็นตัวเข้าใจพอเข้าใจปุ๊บตัดปั๊บ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2162.94,Ajahn
เลยวางทันทีเลย,https://www.youtube.com/watch?v=ozqs5kc5SB0,2165.64,Ajahn
ความปรุงแต่งอันนั้นหลอกเราไม่ได้อีกต่อ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2167.62,Ajahn
ไปแล้ว,https://www.youtube.com/watch?v=ozqs5kc5SB0,2169.96,Ajahn
ไปทำเอา,https://www.youtube.com/watch?v=ozqs5kc5SB0,2174.04,Ajahn
อยากได้ของดีต้องทำเอา,https://www.youtube.com/watch?v=ozqs5kc5SB0,2175.66,Ajahn
ไปขอใครก็ไม่ได้หรอกบางคนจะมาขอหลวงพ่อ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2179.38,Ajahn
เอาผ้าไตรมาถวายแล้วก็อธิษฐาน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2183.72,Ajahn
ทำใดที่หลวงพ่อรู้แล้วขอให้ผมรู้ด้วย,https://www.youtube.com/watch?v=ozqs5kc5SB0,2187.12,Ajahn
หลวงพ่อก็เลยให้พร,https://www.youtube.com/watch?v=ozqs5kc5SB0,2191.98,Ajahn
อันไหนที่หลวงพ่อปฏิบัติแล้วเราก็ปฏิบัติ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2197.26,Ajahn
ด้วยก็แล้วกัน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2199.78,Ajahn
อยากรู้สิ่งที่หลวงพ่อรู้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2202.48,Ajahn
ก็ทำเหตุอย่างที่หลวงพ่อทำก็แล้วกัน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2205.48,Ajahn
ค่อยๆทำไป,https://www.youtube.com/watch?v=ozqs5kc5SB0,2209.98,Ajahn
เราก็จะค่อยๆทุกข์น้อยลงน้อยลง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2211.96,Ajahn
ทุกข์สั้นลงสั้นลงเห็นด้วยตัวเองได้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2215.68,Ajahn
อย่างเวลาจิตมันตื่นขึ้นมาครั้งแรกเราจะ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2219.88,Ajahn
รู้เลย,https://www.youtube.com/watch?v=ozqs5kc5SB0,2223.12,Ajahn
ตลอดชีวิตนี้ไม่เคยตื่นเลยตลอดชีวิตหลับ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2223.84,Ajahn
ฝันตลอดเวลาตัวฝันนั่นแหละตัวปรุงแต่งตัว,https://www.youtube.com/watch?v=ozqs5kc5SB0,2227.2,Ajahn
สังขาร,https://www.youtube.com/watch?v=ozqs5kc5SB0,2230.38,Ajahn
เดี๋ยวก็ฝันเป็นคนดีเดี๋ยวก็ฝันเป็นผู้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2232.66,Ajahn
ร้าย,https://www.youtube.com/watch?v=ozqs5kc5SB0,2235.72,Ajahn
ใจมันปรุงแต่งทั้งนั้น,https://www.youtube.com/watch?v=ozqs5kc5SB0,2237.16,Ajahn
ค่อยรู้ค่อยดูนะวันหนึ่งจะพ้นจากความปรุง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2240.7,Ajahn
แต่ง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2243.94,Ajahn
พ้นจากความปรุงแต่งและความปรุงแต่งยังมี,https://www.youtube.com/watch?v=ozqs5kc5SB0,2244.92,Ajahn
ไหม,https://www.youtube.com/watch?v=ozqs5kc5SB0,2247.84,Ajahn
ถ้ายังมีขันธ์ก็ยังมีสังขารอยู่,https://www.youtube.com/watch?v=ozqs5kc5SB0,2248.52,Ajahn
อย่าไปวาดภาพ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2252.82,Ajahn
พระอรหันต์ว่าไม่มีสังขารประสาทแล้ว,https://www.youtube.com/watch?v=ozqs5kc5SB0,2254.92,Ajahn
ขันธ์ยังอยู่,https://www.youtube.com/watch?v=ozqs5kc5SB0,2259.54,Ajahn
สังขารก็ต้องมี,https://www.youtube.com/watch?v=ozqs5kc5SB0,2261.06,Ajahn
แต่ว่าจิตต่างหากที่มันพ้นจากความปรุง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2265.42,Ajahn
แต่ง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2268.3,Ajahn
ไม่ใช่ไม่มีความปรุงแต่ง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2269.98,Ajahn
จนถึงวาระที่ขันธ์แตกดับนั่นแหละถึงหมด,https://www.youtube.com/watch?v=ozqs5kc5SB0,2272.34,Ajahn
ความปรุงแต่งจริงๆ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2276.34,Ajahn
วันนี้เทศน์เท่านี้นะ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2282.16,Ajahn
แค่นี้ก็ยากแล้ว,https://www.youtube.com/watch?v=ozqs5kc5SB0,2284.26,Ajahn
ถ้าทำได้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2287.56,Ajahn
ก็จะได้ของดี,https://www.youtube.com/watch?v=ozqs5kc5SB0,2290.32,Ajahn
ใช้เวลาไม่มากหรอกค่อยๆดู,https://www.youtube.com/watch?v=ozqs5kc5SB0,2291.9,Ajahn
พวกที่ใช้เวลาเรียนนานๆ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2296.44,Ajahn
เพราะมันมองความปรุงแต่งไม่ออก,https://www.youtube.com/watch?v=ozqs5kc5SB0,2299.86,Ajahn
ไปตั้งหน้าตั้งตาปรุงแต่งปรุงดีไปเรื่อยๆ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2302.8,Ajahn
ก็ไม่ได้อะไรหรอกก็ได้ความทุกข์ไปทุกข์,https://www.youtube.com/watch?v=ozqs5kc5SB0,2306.7,Ajahn
ของคนดี,https://www.youtube.com/watch?v=ozqs5kc5SB0,2309.88,Ajahn
ภาวนาถูกหลักถูกเกณฑ์,https://www.youtube.com/watch?v=ozqs5kc5SB0,2312.82,Ajahn
จิตตั้งมั่นสติรู้ความเปลี่ยนแปลงที่เกิด,https://www.youtube.com/watch?v=ozqs5kc5SB0,2315.1,Ajahn
ขึ้น,https://www.youtube.com/watch?v=ozqs5kc5SB0,2318.7,Ajahn
ต่อไปปัญญาคือความเข้าใจก็เกิดเท่านี้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2320.56,Ajahn
แหละ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2323.98,Ajahn
แล้วจิตมันก็วางเอง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2325.0,Ajahn
เข้าใจรูปก็วางรูปเข้าใจนามก็วางน้ำเข้า,https://www.youtube.com/watch?v=ozqs5kc5SB0,2329.5,Ajahn
ใจจิตก็วางจิต,https://www.youtube.com/watch?v=ozqs5kc5SB0,2334.06,Ajahn
ต่อไปส่งการบ้าน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2338.98,Ajahn
เบอร์หนึ่งคิดมากไปนะ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2341.1,Ajahn
ก็พอรู้ว่าคิดมากก็อย่าไปบังคับมัน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2346.0,Ajahn
ฝึกในรูปแบบทุกวัน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2355.0,Ajahn
เวลารู้ว่าเผลอไปฟุ้งซ่านกับเรื่องราวก็,https://www.youtube.com/watch?v=ozqs5kc5SB0,2357.16,Ajahn
จะกลับมาที่ basic คือถ้านั่งสมาธิก็จะดู,https://www.youtube.com/watch?v=ozqs5kc5SB0,2360.94,Ajahn
กายนั่งนั่งตรงดูกายหายใจถ้าเดินจงกรมก็,https://www.youtube.com/watch?v=ozqs5kc5SB0,2365.26,Ajahn
จะดูกายมันเดินจิตไม่มีกำลังจะเดินปัญญา,https://www.youtube.com/watch?v=ozqs5kc5SB0,2370.54,Ajahn
ยังดูไม่ออกว่าอย่าให้จิตติดนิ่งติดว่าง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2374.28,Ajahn
เป็นอย่างไรขอหลวงพ่อช่วยชี้แนะครับ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2378.16,Ajahn
[เพลง],https://www.youtube.com/watch?v=ozqs5kc5SB0,2391.06,Ajahn
เห็นไหมว่าร่างกาย,https://www.youtube.com/watch?v=ozqs5kc5SB0,2393.82,Ajahn
มันถูกรู้ถูกดู,https://www.youtube.com/watch?v=ozqs5kc5SB0,2395.44,Ajahn
นั่นแหละการเดินปัญญา,https://www.youtube.com/watch?v=ozqs5kc5SB0,2400.06,Ajahn
จุดแรกเลยของการเดินปัญญา,https://www.youtube.com/watch?v=ozqs5kc5SB0,2403.18,Ajahn
ร่างกายกับจิตคนละอันกัน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2406.6,Ajahn
ร่างกายของถูกรู้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2410.32,Ajahn
แล้วมันก็แสดงไตรลักษณ์อยู่ตลอด,https://www.youtube.com/watch?v=ozqs5kc5SB0,2413.38,Ajahn
เปลี่ยนแปลงตลอดเวลาเดี๋ยวก็หายใจออก,https://www.youtube.com/watch?v=ozqs5kc5SB0,2416.56,Ajahn
เดี๋ยวก็หายใจเข้า,https://www.youtube.com/watch?v=ozqs5kc5SB0,2419.2,Ajahn
นี่คือการเดินปัญญา,https://www.youtube.com/watch?v=ozqs5kc5SB0,2421.54,Ajahn
แล้วเขาถามอะไรอีกข้อนะ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2426.1,Ajahn
ดูไม่ออกว่าจิตติดนิ่งติดว่างเป็นอย่างไร,https://www.youtube.com/watch?v=ozqs5kc5SB0,2430.3,Ajahn
จิตที่มันติดนิ่งติดบ้างถ้าติดนิ่งติดมาก,https://www.youtube.com/watch?v=ozqs5kc5SB0,2437.08,Ajahn
ด้วยการบังคับไว้มันจะมีน้ำหนักขึ้นมาจะ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2440.44,Ajahn
แน่นๆ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2443.2,Ajahn
ถ้าติดนิ่งติดว่างแบบประณีตยังติดในรูปใจ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2446.02,Ajahn
ว่างๆ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2450.16,Ajahn
มันจะไม่ยอมเห็นความเปลี่ยนแปลงอะไรหรอก,https://www.youtube.com/watch?v=ozqs5kc5SB0,2451.86,Ajahn
มันจะยินดีมันจะพอใจในความสุขในความสงบ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2456.04,Ajahn
เฉยๆ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2459.58,Ajahn
ไม่อยากรู้ไม่อยากเห็นทุกอย่างมันทุกข์,https://www.youtube.com/watch?v=ozqs5kc5SB0,2461.68,Ajahn
ทั้งหมดเลยไม่อยากสนใจมันอยู่เฉยๆสบาย,https://www.youtube.com/watch?v=ozqs5kc5SB0,2465.22,Ajahn
กว่า,https://www.youtube.com/watch?v=ozqs5kc5SB0,2469.3,Ajahn
พวกนี้ติดว่างติดนิ่ง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2470.44,Ajahn
ติดความสงบ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2473.32,Ajahn
ค่อยสังเกตเอา,https://www.youtube.com/watch?v=ozqs5kc5SB0,2475.54,Ajahn
ถ้าตรงที่เราไปบังคับ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2479.86,Ajahn
มันจะแน่น,https://www.youtube.com/watch?v=ozqs5kc5SB0,2481.9,Ajahn
ตรงที่มันไปติดโล่งๆว่างๆขี้เกียจขี้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2484.66,Ajahn
คร้าน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2488.74,Ajahn
ไม่สนใจที่จะเจริญปัญญาอันนั้นมันติดนิ่ง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2489.52,Ajahn
หลวงพ่อเคยติด,https://www.youtube.com/watch?v=ozqs5kc5SB0,2495.46,Ajahn
เคยติดอยู่เป็นปีเลย,https://www.youtube.com/watch?v=ozqs5kc5SB0,2497.2,Ajahn
ภาวนาแล้วเห็นกิเลสมันผุดขึ้นมา,https://www.youtube.com/watch?v=ozqs5kc5SB0,2500.44,Ajahn
กิเลสที่เห็นบ่อยก็โทสะพอพื้นเป็นคนขี้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2503.68,Ajahn
โมโห,https://www.youtube.com/watch?v=ozqs5kc5SB0,2507.52,Ajahn
โทรตามผุดขึ้นมาก็รู้มัน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2508.42,Ajahn
ทีแรกรู้แบบสติคมมากเลยรู้แล้วขาดแล้ว,https://www.youtube.com/watch?v=ozqs5kc5SB0,2513.28,Ajahn
กำลังของสมาธิมันตก,https://www.youtube.com/watch?v=ozqs5kc5SB0,2519.7,Ajahn
เพราะสมาธิไม่พอปัญญาจะไม่เกิด,https://www.youtube.com/watch?v=ozqs5kc5SB0,2523.96,Ajahn
จำไว้เลยปัญญามีสมาธิเป็นเหตุใกล้ให้เกิด,https://www.youtube.com/watch?v=ozqs5kc5SB0,2527.04,Ajahn
เหมือนถ้าเราทิ้งสมถะไป,https://www.youtube.com/watch?v=ozqs5kc5SB0,2531.94,Ajahn
กำลังสมาธิไม่พอดูแล้วไม่ขาดแล้วอันนี้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2535.96,Ajahn
ตัวโทสะนี่มันเคลื่อนออกไป,https://www.youtube.com/watch?v=ozqs5kc5SB0,2539.86,Ajahn
เคลื่อนไปข้างหน้า,https://www.youtube.com/watch?v=ozqs5kc5SB0,2542.68,Ajahn
สติตามตามมันไปเรื่อยตามไป,https://www.youtube.com/watch?v=ozqs5kc5SB0,2544.74,Ajahn
แต่ไม่เห็นว่าจิตเคลื่อนไปแล้ว,https://www.youtube.com/watch?v=ozqs5kc5SB0,2550.0,Ajahn
เสร็จแล้วโทสะดับไป,https://www.youtube.com/watch?v=ozqs5kc5SB0,2552.94,Ajahn
จิตก็ว่างเลย,https://www.youtube.com/watch?v=ozqs5kc5SB0,2555.28,Ajahn
ว่างแล้วเราไม่รู้ว่าจิตไม่ได้อยู่ที่ฐาน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2557.94,Ajahn
แล้ว,https://www.youtube.com/watch?v=ozqs5kc5SB0,2561.4,Ajahn
มันไปว่างอยู่ข้างนอก,https://www.youtube.com/watch?v=ozqs5kc5SB0,2562.24,Ajahn
ตรงนั้นกิเลสก็ไม่มี,https://www.youtube.com/watch?v=ozqs5kc5SB0,2565.24,Ajahn
มีแต่ความสุขมีแต่ความสงบ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2567.58,Ajahn
ดูดี,https://www.youtube.com/watch?v=ozqs5kc5SB0,2570.88,Ajahn
จนทั้งวันหนึ่งสังเกต,https://www.youtube.com/watch?v=ozqs5kc5SB0,2572.26,Ajahn
พระพุทธเจ้าสอนว่าจิตไม่เที่ยงทำไมจิตดวง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2574.78,Ajahn
นี้เที่ยง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2578.14,Ajahn
ท่านสอนว่ามันเป็นทุกข์ทำไมตัวนี้มีแต่,https://www.youtube.com/watch?v=ozqs5kc5SB0,2579.94,Ajahn
ความสุข,https://www.youtube.com/watch?v=ozqs5kc5SB0,2582.58,Ajahn
ท่านสอนว่าเป็นอนัตตาทำไมเราบังคับได้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2583.78,Ajahn
อยากให้อยู่ตรงนี้นานแค่ไหนก็อยู่ได้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2586.66,Ajahn
ต้องมีอะไรผิดแล้ว,https://www.youtube.com/watch?v=ozqs5kc5SB0,2590.62,Ajahn
คดีเจอหลวงตามหาบัวไปถามท่านนั้นท่านบอก,https://www.youtube.com/watch?v=ozqs5kc5SB0,2594.76,Ajahn
มันไม่เห็นแล้วมันดูไม่ถึงจิต,https://www.youtube.com/watch?v=ozqs5kc5SB0,2599.92,Ajahn
ที่ว่าดูจิตนั้นดูไม่ถึงจิตไปติดว่างอยู่,https://www.youtube.com/watch?v=ozqs5kc5SB0,2602.62,Ajahn
ข้างนอก,https://www.youtube.com/watch?v=ozqs5kc5SB0,2605.56,Ajahn
แต่ก็ทำสมาธิกลับเข้ามา,https://www.youtube.com/watch?v=ozqs5kc5SB0,2607.18,Ajahn
ทำสมาธิกลับเข้ามาแล้วถ้ายินดีพอใจอีกนะ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2611.5,Ajahn
ก็ติดอีก,https://www.youtube.com/watch?v=ozqs5kc5SB0,2615.28,Ajahn
เข้าฐานแล้วก็ยังไม่ยอมเดินปัญญาต่อก็มี,https://www.youtube.com/watch?v=ozqs5kc5SB0,2617.98,Ajahn
นะ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2620.56,Ajahn
อย่างที่หลวงพ่อสอนเมื่อกี้ว่าจิตผู้รู้,https://www.youtube.com/watch?v=ozqs5kc5SB0,2621.4,Ajahn
มันมี 2 แบบแบบหนึ่งมันเดินปัญญาแบบหนึ่ง,https://www.youtube.com/watch?v=ozqs5kc5SB0,2625.6,Ajahn
มันรู้อยู่เฉยๆ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2627.88,Ajahn
ถ้ามันไปรู้เฉยๆไม่ยอมดูไตรลักษณ์ไม่ยอม,https://www.youtube.com/watch?v=ozqs5kc5SB0,2629.92,Ajahn
ดูกายไม่ยอมดูใจ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2633.1,Ajahn
นี้ติดสมาธิติดความสงบ,https://www.youtube.com/watch?v=ozqs5kc5SB0,2634.9,Ajahn
สังเกตตัวเองสิมันขี้เกียจดูความเปลี่ยน,https://www.youtube.com/watch?v=ozqs5kc5SB0,2639.58,Ajahn
