text,video_url,start_time_seconds,speaker
ด้วยตัวที่อย,https://www.youtube.com/watch?v=4LK9mhMfN-U,2779.12,Ajahn
มันอคือความรู้,https://www.youtube.com/watch?v=4LK9mhMfN-U,2781.52,Ajahn
สึกยังไม่ได้บอกว่ารู้สึกตัวนะ,https://www.youtube.com/watch?v=4LK9mhMfN-U,2783.76,Ajahn
บ้านน้า,https://www.youtube.com/watch?v=4LK9mhMfN-U,2805.32,Ajahn
ตรงนี้มัน,https://www.youtube.com/watch?v=4LK9mhMfN-U,2817.16,Ajahn
หนมันดย้อนเข้ามาถว่ามันย้อนเข้า,https://www.youtube.com/watch?v=4LK9mhMfN-U,2821.48,Ajahn
ไปมันเข้าไปในโลบ้านแล้ว,https://www.youtube.com/watch?v=4LK9mhMfN-U,2826.44,Ajahn
แต่ใหให,https://www.youtube.com/watch?v=4LK9mhMfN-U,2831.4,Ajahn
ไม่กระทบให,https://www.youtube.com/watch?v=4LK9mhMfN-U,2835.56,Ajahn
ดิชแบนึงเห็น,https://www.youtube.com/watch?v=4LK9mhMfN-U,2839.12,Ajahn
วาทีชัดแบนึงขึ้,https://www.youtube.com/watch?v=4LK9mhMfN-U,2844.48,Ajahn
ถ,https://www.youtube.com/watch?v=4LK9mhMfN-U,2852.6,Ajahn
เดงน้ำหนักนิดให้มัน,https://www.youtube.com/watch?v=4LK9mhMfN-U,2855.92,Ajahn
สะเทือนเด็วไปเหมือเมือ,https://www.youtube.com/watch?v=4LK9mhMfN-U,2861.92,Ajahn
เด่นเร็วไป,https://www.youtube.com/watch?v=4LK9mhMfN-U,2868.32,Ajahn
ไปสะเทือนแล้วก็,https://www.youtube.com/watch?v=4LK9mhMfN-U,2871.12,Ajahn
ดับรึเกิดดับเกิดดับดับอ่ะไม่ต้องมือเดิน,https://www.youtube.com/watch?v=4LK9mhMfN-U,2874.24,Ajahn
สบาย,https://www.youtube.com/watch?v=4LK9mhMfN-U,2878.44,Ajahn
ๆเดินมาไม่ต้องมองร่าง,https://www.youtube.com/watch?v=4LK9mhMfN-U,2889.28,Ajahn
กายแค่สะเทือนให้จิตรับรู้สะเทือน,https://www.youtube.com/watch?v=4LK9mhMfN-U,2893.12,Ajahn
พอถ้าเดินเร็วเนี่ย,https://www.youtube.com/watch?v=4LK9mhMfN-U,2898.08,Ajahn
นี่อยู่ก็สีกเพี้ยวๆเมื่อกี้ยังจับอารมณ์,https://www.youtube.com/watch?v=4LK9mhMfN-U,2900.4,Ajahn
เดิมอยู่กฉ,https://www.youtube.com/watch?v=4LK9mhMfN-U,2905.04,Ajahn
ต้องต้องขาดแบบ,https://www.youtube.com/watch?v=4LK9mhMfN-U,2907.4,Ajahn
นี้เหมือนอมีหัน,https://www.youtube.com/watch?v=4LK9mhMfN-U,2911.2,Ajahn
แครอขาดแล้วก็,https://www.youtube.com/watch?v=4LK9mhMfN-U,2918.52,Ajahn
ชดอย่างเดินจงงเขใช้สะเทือนอย่างได้ไ,https://www.youtube.com/watch?v=4LK9mhMfN-U,2924.72,Ajahn
คะอเดินให,https://www.youtube.com/watch?v=4LK9mhMfN-U,2934.52,Ajahn
อย่าลอยดี,https://www.youtube.com/watch?v=4LK9mhMfN-U,2938.16,Ajahn
อย่าเดินแบบใหม่อย่าไปเดินลๆ,https://www.youtube.com/watch?v=4LK9mhMfN-U,2940.32,Ajahn
เมจลืมคาม,https://www.youtube.com/watch?v=4LK9mhMfN-U,2944.16,Ajahn
เคยอเดินอีกที,https://www.youtube.com/watch?v=4LK9mhMfN-U,2947.64,Ajahn
เราอดีขึ้นเหาย,https://www.youtube.com/watch?v=4LK9mhMfN-U,2954.4,Ajahn
ออพอ,https://www.youtube.com/watch?v=4LK9mhMfN-U,2971.12,Ajahn
พอลองขยับมือให้,https://www.youtube.com/watch?v=4LK9mhMfN-U,2974.92,Ajahn
ดูดเ่งจเ่ง,https://www.youtube.com/watch?v=4LK9mhMfN-U,2983.4,Ajahn
ตลอดจิตเป็นแบบ,https://www.youtube.com/watch?v=4LK9mhMfN-U,2987.56,Ajahn
นี้มันต้องเป็น,https://www.youtube.com/watch?v=4LK9mhMfN-U,2993.04,Ajahn
จังหวะดับ,https://www.youtube.com/watch?v=4LK9mhMfN-U,2995.32,Ajahn
ทำช้าด้วยแล้ว,https://www.youtube.com/watch?v=4LK9mhMfN-U,2997.8,Ajahn
เพ่งอย่างไม่ได้เรียกว่าเคลื่อนไหว,https://www.youtube.com/watch?v=4LK9mhMfN-U,3002.48,Ajahn
่งอวยวะ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3007.6,Ajahn
ไม่ได้จับอาการไม่ได้รู้สึกถึงอาการของ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3009.64,Ajahn
จถึงให้ทำแค่,https://www.youtube.com/watch?v=4LK9mhMfN-U,3015.2,Ajahn
นี้,https://www.youtube.com/watch?v=4LK9mhMfN-U,3019.52,Ajahn
ตัวทำแค่นี้พอมันจะได้,https://www.youtube.com/watch?v=4LK9mhMfN-U,3021.6,Ajahn
วางมือวาง,https://www.youtube.com/watch?v=4LK9mhMfN-U,3028.4,Ajahn
มือไหวหยุดรู้,https://www.youtube.com/watch?v=4LK9mhMfN-U,3030.88,Ajahn
สึกยังไม่ต้องทำ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3034.72,Ajahn
ต,https://www.youtube.com/watch?v=4LK9mhMfN-U,3038.84,Ajahn
หอยู่ที่,https://www.youtube.com/watch?v=4LK9mhMfN-U,3041.76,Ajahn
มือลืมมือไปเลยไม่อยู่ที่ไหนเลยไม่,https://www.youtube.com/watch?v=4LK9mhMfN-U,3043.8,Ajahn
ใ้าอยู่ที่รับรู้้าไวหยุดรู้สึกแค่นั้นพอ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3048.84,Ajahn
แล้วจบเริ่มต้นใหม่ไหว,https://www.youtube.com/watch?v=4LK9mhMfN-U,3055.16,Ajahn
หยุดัด,https://www.youtube.com/watch?v=4LK9mhMfN-U,3059.68,Ajahn
เห็น,https://www.youtube.com/watch?v=4LK9mhMfN-U,3061.56,Ajahn
เอารไม่ได้อยู่ที่,https://www.youtube.com/watch?v=4LK9mhMfN-U,3064.04,Ajahn
[เพลง],https://www.youtube.com/watch?v=4LK9mhMfN-U,3067.32,Ajahn
มือ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3068.4,Ajahn
ใจดีทำแค่นี้ก็ได้เรม,https://www.youtube.com/watch?v=4LK9mhMfN-U,3073.4,Ajahn
[เพลง],https://www.youtube.com/watch?v=4LK9mhMfN-U,3085.63,Ajahn
 ely ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3100.8,Ajahn
่อเขาบอกว่าเวลาเขาฝึกฝึกหลงแล้วเห็นคเขา,https://www.youtube.com/watch?v=4LK9mhMfN-U,3111.56,Ajahn
จะเห็นเป็นภาพแล้วก็เห็นเหมือนกับมันเป็น,https://www.youtube.com/watch?v=4LK9mhMfN-U,3115.8,Ajahn
การมันเป็นการเคลื่อนไปของมันเป็นเส้นทาง,https://www.youtube.com/watch?v=4LK9mhMfN-U,3117.8,Ajahn
ของ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3122.0,Ajahn
มันตามดูแบบมือ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3122.68,Ajahn
ปัหา,https://www.youtube.com/watch?v=4LK9mhMfN-U,3129.44,Ajahn
ตามเอาแค่รู้,https://www.youtube.com/watch?v=4LK9mhMfN-U,3131.84,Ajahn
สึกไหลก็รู้ว่า,https://www.youtube.com/watch?v=4LK9mhMfN-U,3135.32,Ajahn
ไหลูหลดูลืมก็,https://www.youtube.com/watch?v=4LK9mhMfN-U,3138.8,Ajahn
ได้ไม่ต้องสนใจมันเป็น,https://www.youtube.com/watch?v=4LK9mhMfN-U,3143.08,Ajahn
ตามทำเคลื่อนไหว,https://www.youtube.com/watch?v=4LK9mhMfN-U,3165.0,Ajahn
เเพะว่าถไปดูม,https://www.youtube.com/watch?v=4LK9mhMfN-U,3168.04,Ajahn
[เพลง],https://www.youtube.com/watch?v=4LK9mhMfN-U,3192.23,Ajahn
 55 ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3205.44,Ajahn
้อ Being ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3216.84,Ajahn
ศึกษาคำสอนของหลวงพ่อมา 5 ปีเคยเข้าคอร์ส,https://www.youtube.com/watch?v=4LK9mhMfN-U,3236.92,Ajahn
มาก่อนในรูปแบบคือสวดมนต์ดูกายและเวทนาดู,https://www.youtube.com/watch?v=4LK9mhMfN-U,3240.76,Ajahn
การเกิดและดับของเวทนาดูจิตว่าเป็น,https://www.youtube.com/watch?v=4LK9mhMfN-U,3245.48,Ajahn
ธรรมชาติหรือไม่ในชีวิตประจำวันรู้การ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3248.8,Ajahn
เคลื่อนไหวของร่างกายดูความคิดหรือสภาวะ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3252.88,Ajahn
ของจิตเช่นดูหลงดูปรุงแต่งดูจิตเป็นกุศล,https://www.youtube.com/watch?v=4LK9mhMfN-U,3256.64,Ajahn
ไม่เป็นกุศลมีความโลภความโกรธหรือไม่มี,https://www.youtube.com/watch?v=4LK9mhMfN-U,3261.92,Ajahn
ความโลภ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3265.72,Ajahn
ต้คำถไม่แนใจว่าการปิบัติของตัวเองถูก,https://www.youtube.com/watch?v=4LK9mhMfN-U,3268.04,Ajahn
ต้องหรือไม่จิตตั้งมั่นหรือไม่ขออาจารชี้,https://www.youtube.com/watch?v=4LK9mhMfN-U,3273.04,Ajahn
แนะว่าเขาต้องปรับปรุงส่วนไหนไหม,https://www.youtube.com/watch?v=4LK9mhMfN-U,3276.76,Ajahn
คะรูปแบบสดมนต์,https://www.youtube.com/watch?v=4LK9mhMfN-U,3281.52,Ajahn
สวยแค่ตัวใช่,https://www.youtube.com/watch?v=4LK9mhMfN-U,3297.36,Ajahn
ค่ะสวนแล้วเาดูจิตดูตรง,https://www.youtube.com/watch?v=4LK9mhMfN-U,3303.6,Ajahn
ไหนสวดให้มันสงบ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3315.56,Ajahn
คแล้วเวลาสดเสร็จแล้วเราจะย้อนมาดูใจ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3319.88,Ajahn
เนี่ย,https://www.youtube.com/watch?v=4LK9mhMfN-U,3323.28,Ajahn
มียัง,https://www.youtube.com/watch?v=4LK9mhMfN-U,3326.8,Ajahn
ไดูดูความรู้สึกของกายแล้วก็ดูคามรู้สึก,https://www.youtube.com/watch?v=4LK9mhMfN-U,3342.44,Ajahn
ของ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3346.92,Ajahn
ใจความรู้สึกของ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3349.88,Ajahn
ใายขยายความนะไม่เข้าใจเราซื้อผู้หิไป,https://www.youtube.com/watch?v=4LK9mhMfN-U,3352.68,Ajahn
ว,https://www.youtube.com/watch?v=4LK9mhMfN-U,3371.04,Ajahn
เขาบอกว่าดูความรู้สึกทั้งร่างกายแล้ว,https://www.youtube.com/watch?v=4LK9mhMfN-U,3400.0,Ajahn
แล้ว,https://www.youtube.com/watch?v=4LK9mhMfN-U,3403.04,Ajahn
ดูจิตความรู้ึก,https://www.youtube.com/watch?v=4LK9mhMfN-U,3407.24,Ajahn
[เพลง],https://www.youtube.com/watch?v=4LK9mhMfN-U,3410.69,Ajahn
รู้รู้งกายทั้ง่างกี้,https://www.youtube.com/watch?v=4LK9mhMfN-U,3418.48,Ajahn
เหรอบางทีร่างกายบางส่วนมันเจ็บอะไสวนนก็,https://www.youtube.com/watch?v=4LK9mhMfN-U,3437.32,Ajahn
จะชัด,https://www.youtube.com/watch?v=4LK9mhMfN-U,3441.04,Ajahn
สงบ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3446.72,Ajahn
ได้ง ens ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3461.32,Ajahn
โอเคืเทำให้ดูได้ไคะลองสลับมานั่งเสลับ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3480.04,Ajahn
กับเบอร์ 1 ได้เบรนั่ง,https://www.youtube.com/watch?v=4LK9mhMfN-U,3487.04,Ajahn
เ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3506.36,Ajahn
ทำได้นานั้แบบ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3553.68,Ajahn
เยจเได้,https://www.youtube.com/watch?v=4LK9mhMfN-U,3557.88,Ajahn
 4 จงเต้าอ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3565.04,Ajahn
ก็อ๋อ 45  -1 ชมโหเก่งมากเลยนะไม่ได้เจจั,https://www.youtube.com/watch?v=4LK9mhMfN-U,3567.36,Ajahn
เหนื่อยมเรื่อ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3573.8,Ajahn
มาไม่,https://www.youtube.com/watch?v=4LK9mhMfN-U,3575.68,Ajahn
เหนื่อ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3578.12,Ajahn
่าอ Energy มีพลังงานด้วยเห็นมว่ามันภาระ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3580.56,Ajahn
เยอะมากเลยนะไปตัวฟเมาจื่อป่าจไปเพ่งร่าง,https://www.youtube.com/watch?v=4LK9mhMfN-U,3586.8,Ajahn
กาย,https://www.youtube.com/watch?v=4LK9mhMfN-U,3591.84,Ajahn
ไปอล็อกไปเงี้ยเหนื่อ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3593.12,Ajahn
[เพลง],https://www.youtube.com/watch?v=4LK9mhMfN-U,3609.68,Ajahn
บอกว่าเวลาเขาดูลมอ่ะมันละเอียดมากเขาเลย,https://www.youtube.com/watch?v=4LK9mhMfN-U,3612.0,Ajahn
จะเพ่งคิดว่า,https://www.youtube.com/watch?v=4LK9mhMfN-U,3614.84,Ajahn
เข่งดูอย่าเงี้เพ่งล,https://www.youtube.com/watch?v=4LK9mhMfN-U,3616.52,Ajahn
เพ่งแบบว่าพยายาม,https://www.youtube.com/watch?v=4LK9mhMfN-U,3624.0,Ajahn
ประองจมัน,https://www.youtube.com/watch?v=4LK9mhMfN-U,3627.64,Ajahn
อแต่เนื่องจากว่าไม่ได้ไม่ได้หลับตามันก็,https://www.youtube.com/watch?v=4LK9mhMfN-U,3633.12,Ajahn
เลย,https://www.youtube.com/watch?v=4LK9mhMfN-U,3636.76,Ajahn
ไม่ค่อ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3639.36,Ajahn
่งไปแล้ว,https://www.youtube.com/watch?v=4LK9mhMfN-U,3644.4,Ajahn
ไม่เพ่งเราไม่ได้ย้อมาดู,https://www.youtube.com/watch?v=4LK9mhMfN-U,3646.48,Ajahn
จิตก็เลยติด,https://www.youtube.com/watch?v=4LK9mhMfN-U,3649.92,Ajahn
นิถูก,https://www.youtube.com/watch?v=4LK9mhMfN-U,3653.76,Ajahn
อแล้วเวลาเผไปเมื่อกี้จเพ่ง,https://www.youtube.com/watch?v=4LK9mhMfN-U,3660.44,Ajahn
เยอะ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3665.52,Ajahn
เห็นมันหนีไม่เห็น,https://www.youtube.com/watch?v=4LK9mhMfN-U,3668.92,Ajahn
น,https://www.youtube.com/watch?v=4LK9mhMfN-U,3672.92,Ajahn
เห็นจิตเ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3677.56,Ajahn
มันมีสมาธิว่าสิ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3680.6,Ajahn
มันสมาธิที่เพ่ง,https://www.youtube.com/watch?v=4LK9mhMfN-U,3686.56,Ajahn
อารมณ์แต่ว่ามันทำเียหรถ้าไม่มีม,https://www.youtube.com/watch?v=4LK9mhMfN-U,3689.4,Ajahn
แทกเพ่งก็ไม่,https://www.youtube.com/watch?v=4LK9mhMfN-U,3697.12,Ajahn
มากเพเพ่งร่างกายมันไม่,https://www.youtube.com/watch?v=4LK9mhMfN-U,3699.04,Ajahn
ลึกเอไงยก,https://www.youtube.com/watch?v=4LK9mhMfN-U,3712.8,Ajahn
ถ้าเพ่งแรงเนี่ยมันจะไม่ค่อย,https://www.youtube.com/watch?v=4LK9mhMfN-U,3723.12,Ajahn
เห็นตอนเพ่งง,https://www.youtube.com/watch?v=4LK9mhMfN-U,3731.32,Ajahn
กายใจด้ว,https://www.youtube.com/watch?v=4LK9mhMfN-U,3733.68,Ajahn
บางทีดูดูลมแล้วมันละเอียดก็เลยมาดูร่าง,https://www.youtube.com/watch?v=4LK9mhMfN-U,3750.72,Ajahn
กายถ้าดูงายขยับแทีตขยับจากการหายใจแล้ว,https://www.youtube.com/watch?v=4LK9mhMfN-U,3753.76,Ajahn
มันมีการขยับร่างกายเราดูการขยับตรงนั้น,https://www.youtube.com/watch?v=4LK9mhMfN-U,3760.28,Ajahn
ได้,https://www.youtube.com/watch?v=4LK9mhMfN-U,3762.28,Ajahn
ิ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3765.2,Ajahn
เ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3772.72,Ajahn
เคเพเราร่างกาย,https://www.youtube.com/watch?v=4LK9mhMfN-U,3774.84,Ajahn
ตลอยังไมันก็ต้องขยับเพมันหาย,https://www.youtube.com/watch?v=4LK9mhMfN-U,3778.0,Ajahn
ใจต้องเห็นอยู่แล้ว,https://www.youtube.com/watch?v=4LK9mhMfN-U,3784.56,Ajahn
าก,https://www.youtube.com/watch?v=4LK9mhMfN-U,3789.76,Ajahn
ขยับมันคือการเคลื่อนไหว,https://www.youtube.com/watch?v=4LK9mhMfN-U,3793.04,Ajahn
ถูก,https://www.youtube.com/watch?v=4LK9mhMfN-U,3798.0,Ajahn
นั่นแต่ไม่ต้องดู,https://www.youtube.com/watch?v=4LK9mhMfN-U,3800.72,Ajahn
ว่าจังหวะหายใจเข้าหรือออกมันเคื่อนไหว,https://www.youtube.com/watch?v=4LK9mhMfN-U,3803.32,Ajahn
ต้องเคื่อนไวอยู่นิ่งรู้,https://www.youtube.com/watch?v=4LK9mhMfN-U,3812.8,Ajahn
สึกเคื่อนไหวแลสุดท้ายจะเห็นว่าอาการ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3816.08,Ajahn
เคื่อนไหวห,https://www.youtube.com/watch?v=4LK9mhMfN-U,3819.96,Ajahn
นิ่งไม่ได้อยู่ที่ร่าง,https://www.youtube.com/watch?v=4LK9mhMfN-U,3823.48,Ajahn
กายขยับ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3827.68,Ajahn
มือไม่ต้องเอาใจลงไป,https://www.youtube.com/watch?v=4LK9mhMfN-U,3831.24,Ajahn
ที่เพ่ง,https://www.youtube.com/watch?v=4LK9mhMfN-U,3842.0,Ajahn
วามรู้ึก,https://www.youtube.com/watch?v=4LK9mhMfN-U,3850.96,Ajahn
ตัวเหมือนเดิมแต่ว่าเปลี่นมุมมองใหม่,https://www.youtube.com/watch?v=4LK9mhMfN-U,3858.04,Ajahn
อันนี้สบายกว่ามั้ยเสู้ฟูเตนมาอือย่าง,https://www.youtube.com/watch?v=4LK9mhMfN-U,3886.6,Ajahn
เงี้ยจิตมันมันจะรู้สึกมันก็จะเป็นกลางมา,https://www.youtube.com/watch?v=4LK9mhMfN-U,3890.6,Ajahn
แนเมื่อกี้,https://www.youtube.com/watch?v=4LK9mhMfN-U,3894.8,Ajahn
พเป็น,https://www.youtube.com/watch?v=4LK9mhMfN-U,3896.88,Ajahn
กลวแล้วก็รู้แล้ว,https://www.youtube.com/watch?v=4LK9mhMfN-U,3900.44,Ajahn
 62 ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3942.4,Ajahn
 ight ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3945.84,Ajahn
 Having ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3954.64,Ajahn
มคนที่ 6 ศึกษาคำสอนของหลวงพ่อมา 2 เดือน,https://www.youtube.com/watch?v=4LK9mhMfN-U,3974.0,Ajahn
ไม่เคยเข้าคอร์สมาก่อนในรูปแบบดู่างกาย,https://www.youtube.com/watch?v=4LK9mhMfN-U,3979.6,Ajahn
หายใจบางครั้งความคิดและอารมณ์มีมากเกิน,https://www.youtube.com/watch?v=4LK9mhMfN-U,3983.64,Ajahn
ไปก็จะหายใจเข้าพุหายใจออกโทในชีวิตประจำ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3987.64,Ajahn
วันวีกรรมอมิตพุทคำถามในรูปแบบบางครั้ง,https://www.youtube.com/watch?v=4LK9mhMfN-U,3993.52,Ajahn
จิตแน่นมากทำให้หน้าอกอึดอัดเมื่อรู้จะ,https://www.youtube.com/watch?v=4LK9mhMfN-U,3999.44,Ajahn
ผ่อนคลายแต่แป๊บเดียวจิตจะหนีไปฟุ้งแล้ว,https://www.youtube.com/watch?v=4LK9mhMfN-U,4003.64,Ajahn
ก็กลับมาที่ลมหายใจอยู่เรื่อย,https://www.youtube.com/watch?v=4LK9mhMfN-U,4007.84,Ajahn
ๆบางครั้งไม่รู้สึกเลยว่าจิตตั้งมั่นกลับ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4011.0,Ajahn
ไปกลับมาระว่างการหลงและการเพ่งจ้องอยาก,https://www.youtube.com/watch?v=4LK9mhMfN-U,4016.08,Ajahn
ขอคำแนะนำว่าควปับอย่างไรขอบระคุณ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4020.12,Ajahn
ค่ะไม่ย,https://www.youtube.com/watch?v=4LK9mhMfN-U,4025.2,Ajahn
ห,https://www.youtube.com/watch?v=4LK9mhMfN-U,4028.36,Ajahn
ใถจะปับให้,https://www.youtube.com/watch?v=4LK9mhMfN-U,4033.12,Ajahn
[เพลง],https://www.youtube.com/watch?v=4LK9mhMfN-U,4035.5,Ajahn
ใหเอาไวางไป,https://www.youtube.com/watch?v=4LK9mhMfN-U,4037.24,Ajahn
ก่อนสบายนะ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4042.2,Ajahn
ไม่ต้องตั้งท่าอะไรมาก,https://www.youtube.com/watch?v=4LK9mhMfN-U,4047.2,Ajahn
ปกนั่งเหมือนไม่ได้ภาวนา,https://www.youtube.com/watch?v=4LK9mhMfN-U,4051.2,Ajahn
นัรู้สึกร่างกายเราเนี่ยปกติ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4060.6,Ajahn
เรากแต่มันชัดเจนหรเพเราไม่ได้ใใจ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4066.56,Ajahn
หายใจ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4076.52,Ajahn
รแต่เราไม่ค่อยได้รับ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4079.24,Ajahn
รู้อันนี้สนใจ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4084.2,Ajahn
นิดเหมนแอบ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4087.48,Ajahn
ดู,https://www.youtube.com/watch?v=4LK9mhMfN-U,4089.88,Ajahn
ทำมีเจตนาตั้งใจเล็ก,https://www.youtube.com/watch?v=4LK9mhMfN-U,4096.28,Ajahn
น้อยน้อมใจลงไปนิด,https://www.youtube.com/watch?v=4LK9mhMfN-U,4104.44,Ajahn
นึงแล้วก็อย่าไปยุ่งกับ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4107.6,Ajahn
มันมันหายใจ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4116.84,Ajahn
เองอรักษาอารมณ์ประมาณ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4120.0,Ajahn
นี้ดูไป,https://www.youtube.com/watch?v=4LK9mhMfN-U,4124.08,Ajahn
นะดู,https://www.youtube.com/watch?v=4LK9mhMfN-U,4126.44,Ajahn
ธรรมชาติมองไปมองไม่ต้องไปจดจ่อ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4131.36,Ajahn
เหมือนดูห่างๆถ้าเข้าไปดูใกล้เดี๋ยว,https://www.youtube.com/watch?v=4LK9mhMfN-U,4136.84,Ajahn
จะเพราะมันจะหลอกให้,https://www.youtube.com/watch?v=4LK9mhMfN-U,4141.4,Ajahn
เราไม่ต้องเอาใจลงไป,https://www.youtube.com/watch?v=4LK9mhMfN-U,4150.56,Ajahn
ดูใจประมาณนี้,https://www.youtube.com/watch?v=4LK9mhMfN-U,4155.6,Ajahn
แหละใจประมาณ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4160.68,Ajahn
นี้จะตื่นๆ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4163.88,Ajahn
อาลถ้ามดลงเมื่อไหร่,https://www.youtube.com/watch?v=4LK9mhMfN-U,4167.16,Ajahn
เหถ้ามจะซึมดูมันทำงานา,https://www.youtube.com/watch?v=4LK9mhMfN-U,4170.6,Ajahn
ยมองไปมอง,https://www.youtube.com/watch?v=4LK9mhMfN-U,4178.64,Ajahn
ทำนเห็นว่าทำงานเองต่อ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4182.72,Ajahn
มาไม่ต้องยุ่งกับมันก็,https://www.youtube.com/watch?v=4LK9mhMfN-U,4187.16,Ajahn
หายก็มองว่าทุกอย่าง,https://www.youtube.com/watch?v=4LK9mhMfN-U,4192.32,Ajahn
อนัตตาบังคับบัญชาไม่,https://www.youtube.com/watch?v=4LK9mhMfN-U,4199.92,Ajahn
ได้ลมใชของ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4202.56,Ajahn
เราแลกเปลี่ยนแก๊สแล้วก็คืน,https://www.youtube.com/watch?v=4LK9mhMfN-U,4210.28,Ajahn
ไปร่างกายก็ทำงานเมันก็ดึงลมเข้ามา,https://www.youtube.com/watch?v=4LK9mhMfN-U,4214.64,Ajahn
เองไม่ได้ยุมันก็ทำ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4223.88,Ajahn
าน,https://www.youtube.com/watch?v=4LK9mhMfN-U,4229.64,Ajahn
ในายดูธรรมชาติของ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4235.96,Ajahn
มันว่ามันทำงาน,https://www.youtube.com/watch?v=4LK9mhMfN-U,4238.24,Ajahn
เองไม่มีความเป็นเจ้า,https://www.youtube.com/watch?v=4LK9mhMfN-U,4241.52,Ajahn
ของในขบวนหายใจไม่มีเจ้า,https://www.youtube.com/watch?v=4LK9mhMfN-U,4245.56,Ajahn
ของร่างกายหายใจไม่มีใครเป็นเจ้าของ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4249.04,Ajahn
มองทำ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4255.52,Ajahn
งานรับรู้สึ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4258.44,Ajahn
[เพลง],https://www.youtube.com/watch?v=4LK9mhMfN-U,4281.58,Ajahn
เบกบานเลย,https://www.youtube.com/watch?v=4LK9mhMfN-U,4285.6,Ajahn
เห็นเพะการวงความเป็น,https://www.youtube.com/watch?v=4LK9mhMfN-U,4287.72,Ajahn
กา,https://www.youtube.com/watch?v=4LK9mhMfN-U,4290.84,Ajahn
ิมใ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4300.08,Ajahn
ึิมาิ,https://www.youtube.com/watch?v=4LK9mhMfN-U,4306.72,Ajahn
จริงๆมันมีไม่ยากแต่เราไปทำให้มัน,https://www.youtube.com/watch?v=4LK9mhMfN-U,4317.04,Ajahn
ยมา,https://www.youtube.com/watch?v=4LK9mhMfN-U,4320.6,Ajahn
มารักษาดู,https://www.youtube.com/watch?v=4LK9mhMfN-U,4323.52,Ajahn
เักพักนึง,https://www.youtube.com/watch?v=4LK9mhMfN-U,4326.36,Ajahn
