text,video_url,start_time_seconds,speaker
สังคมข้างนอกกลับมาบ้านแล้วร่มเย็นมีคน ให้กำลังใจจกันมีคนเข้าใจกันเลย นะชีวิตมันก็ยังพออยู่ไหวถ้ากลับเข้ามาใน บ้านแล้วบ้านก็ร้อนไม่ต่างกับข้างนอก เนี่ยเราไม่มีที่หลบภัยละเพราะงั้นจุดแรก ที่พวกเราควรทำนะก็คือในบ้านเรา แหละอยู่กันด้วยความเมตตาต่อกันเข้าใจถ้า เข้าใจกันน่ะมันจะเมตตากันได้ง่ายนะถ้า ไม่เข้าใจมันเมตตาตายยากมันแกล้งเมตตาฝืน ๆไปเดี๋ยวก็ตบะแตกทนไม่ได้ หรอกเพวกผู้หญิง่ะนะส่วนใหญ่ตอนแต่งงานก็,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1284.36,Ajahn
เรียบร้อยนะแต่งไปนานๆขี้บ่นอะไ เงี้ยเี่เราก็มาสังเกตใจใจมันอยากบ่นแล้ว อยากว่าแล้วรู้ท่านมันเข้าไปเนี่ใจไม่ได้ มีเมตตานี่หว่าใจมันมีโทสะขึ้นมาแล้วนะ เนี่ยอ่านใจตัวเองให้ออก เลยก่อนที่เราจะพูด เนี่ยจิตใจเรามีเมตตาหรือจิตใจเรามีโทสะ นะอยู่ในบ้านนะฝึกอย่า เงี้ยเลี้ยงแมวนะแมวมาทำแกันเราแตกอะไร เงี้ยก็ด่าล้งเล้งๆเลงแมวฟังไม่รู้เรื่อง หรอกนะไอการด่าของเรานั้นเป็นโทสะแน่นอน นะไม่มีประโยชน์อะไรที่ทำ,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1331.0,Ajahn
หรือเอาแมวไปตีนะแมวมันรู้เรื่องมไม่รู้ เรื่องไม่รู้ว่าตีมันทำไมนะนะวิธีอย่าง นี้ก็ใช้ไม่ได้ นะก็ต้องหาวิธีอย่าง อื่นทำบ้านของเราให้เย็นซะก่อนนะแต่ก่อน ที่บ้านเราจะเย็นน่ะเบอร์ 1 เลยใจเราต้อง เย็นซะ ก่อนงั้นจุดแรกที่เราต้องเปลี่ยนแปลงคือ ใจของเรานี่แหละ ที่จริงถ้าใจเราเป็นกุศลนะมันเย็น อัตโนมัติ นะครูบาอาจารย์มีนะดูประวัติท่าน นะหลวงพ่อเข้าวัดเนี่ยท่านยังอยู่แต่ท่าน,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1379.08,Ajahn
อยู่ในห้องกระจกแล้วหลวงพ่อเลยไม่ได้ไป หาเราต้องเลือกไปหาครูบาอาจารย์ที่ยังสอน ได้ตอนนั้นหลวงปู่ขาวเนี่ยท่านยังมีชีวิต ชีวิตอยู่ท่านเป็นพระที่มีเมตตาสูงไม่มี ใครเทียบเหมือนกันเลยนะสุดยอดเลยเรื่อง ความเมตตาเนี่ยไปดูประวัติท่านนะแต่เดิม ท่านเป็นพวกโทสะขี้โมโหนะหงุดหงิด นะท่านเป็นนายร้อยนายร้อยคือเป็นหัวหน้า กองกอง เกวียนต้อนวัวมาขายจากภาคอีสานนะมาขายใน ภาคกลางเต้อนวัวต้อนกวาย มาเรียกนายฮ้อยนะเใจจิตใจท่านก็เป็นคน,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1426.64,Ajahn
ห้าวหาญเข้มแข็งนะไม่งั้นคุมกองเกวียนมา อย่างนั้นไม่ได้หรอกโจรปล้นตายหมดนี่ท่าน คุมกองเกวียนผ่านดงพญาเย็นมาได้นะไม่ใช่ ธรรมดานี่วันหนึนะพวกญาติๆท่านก็บอกท่าน ว่าเมียท่านมีชู้แล้วล่ะเพราะเวลา นำกองเกวียนมาภาคกลางกว่าจะไปกว่าจะกลับ เนี่ยใช้เวลาหลาย เดือนบอกเมียเป็นมีชู้แล้วฐานะทางบ้าน ท่านก็ดีนะท่านมีทรัพย์สินมากมีอะไร มากท่านได้ยินนะท่านไม่ใช่โมโหโทโสอย่าง เดียวไม่ไล่ฆ่าฟันไม่ใช่นะท่านก็ค่อยแอบ,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1476.04,Ajahn
ไปดูนะว่าจริงๆเป็น มั้ยไม่ให้เมียรู้ว่ากลับมา แล้วพไปดูอยู่กับชู้จริงๆนะท่านก็ชักดาบ ของท่านออกมาพังประตูเข้าไปเลยกะจะฟันให้ ตายตอนที่กำลังจะฟันให้ตายเนี่ยบุญบารมี ที่ท่านสะสมมานะมันเตือนสติท่าน นะโทสะของท่านเนี่ยซึ่งมันมหาศาลนะพร้อม จะฆ่าคนนะฆ่าทั้งชู้ฆ่าทั้งเมียนะมัน เปลียบเปนไปเลยรู้สึกว่าไปฆ่าเมียตายนะ ลูกก็ลำบากอีกตัวเองก็ไปติดคุกเมียก็ ตายฆ่าชู้ตายไปก็ไม่มีอะไรขึ้นมามีแต่บาป,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1522.84,Ajahn
กรรมติด ตัวท่านก็วางอาวุธนะออกบวชเลยเนิสัยของ ท่านนะห้าวหาญเข้มแข็งมากตัดสินใจบวชเลย เี่บุญบารมีของท่านมีนะโทสะกำลังขึ้นขึ้น ถึงขนาดกำลังจะฆ่าคน นะก็จิตมันพลิกนิดเดียวเท่า นั้นมองด้วยความเข้าใจนะมองด้วยความเมตตา สงสารวางอาวุธ ได้ออกมาบวช ภาวนาพอท่านเข้าใจธรรมะแจ่ม แจ้งจากจิตของคนที่มีโทสะมากกลายเป็นจิต,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1572.24,Ajahn
ของคนที่เมตตามากกลับข้างเลยให้เมตตา อัตโนมัตินะไม่ได้ว่าแกล้งเมตตา หรอกธรรมะน่ะเปลี่ยนหัวใจของคนได้ธรรมะ เปลี่ยนหัวใจคน ได้เราพยายามฝึกตัวเองนะจนกระทั่งหัวใจ ของเราที่หยาบกระด้าง เมีความเมตตากรุณาเกิดขึ้นอย่างแท้ จริงคนแรกที่ร่มเย็นเป็นสคือตัวเราคนถัด ไปก็คือคนที่แวดล้อมเราอยู่ส่วนสังคมวง นอก นั้นเราก็ไม่เพิ่มผู้ร้ายไม่เพิ่มตัวที่ จะสร้างความเดือดร้อนขึ้นอีกตัวหนึ่งคือ ไม่เพิ่มตัวเองให้เป็นไอ้ตัวสร้าง,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1619.72,Ajahn
ปัญหาสังคมข้างนอกสังคมใหญ่เราไปแก้ไม่ ได้นะแต่ว่าเราไม่ไปเพิ่มปัญหาให้สังคม ใหญ่ค่อยๆฝึกนะตัวเองแล้วแล้วก็ให้ใจมัน ร่มเย็นเป็น สุขทำทานรักษาศีล ภาวนาทำทุกวันสม่ำ เสมอบุญกุศลมันจะหล่อเลี้ยงจิตใจเรานะจิต ใจมันจะเริ่มมีความสุขนะพอจิตใจมีความสุข เนี่ยความสุขมันจะล้นออกมากลายเป็นความ เมตตาต่อผู้อื่นต่อสัตว์อื่นไปด้วย คนที่จิตใจไม่มีความสุข่ะเมตตาไม่ได้จริง,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1665.32,Ajahn
หรอกแกล้งเมตตาแต่ถ้าจิตมันเต็มมันอิ่มนะ มันมีบุญอิ่มคือได้ทำความดีได้ทำทานรักษา ศีลได้ ภาวนาจิตใจมันอิ่มมันเต็มมันร่มเย็นเป็น สุขนะมันจะไม่มองคนอื่นในทางร้ายละจะมอง คนอื่นด้วยความเมตตากรุณที่เกิดขึ้นมา นะเราพยายามฝึกตัวเองนะทุกวันทุก วันทำทานทานไม่ใช่ว่าต้องจ่ายเงินอย่าง เดียว นะการที่เราเห็นเขยกของหนักๆเสงสารไปช่วย เยก นะเห็นคนแก่จะข้ามถนนนข้ามยากรถมันเยอะคน,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1712.76,Ajahn
ก็ไม่มีเมตตาต่อกันนะทุกคนรีบร้อนเจะดู ว่าไม่เมตตานะจริงๆแต่ละคนรีบร้อนเรีบไป ทำงานไปธุระไปโนนไปนี่จะไปโรงพยาบาลก็ ต้องรีบร้อนไปจองตั้งแต่ 4:00 นอะไร เงี้ยคนแก่ข้ามถนนไม่ได้นะเราหูตาดีอย่าง แข็งแรงจูงเข้าวข้ามแค่นี้ก็ทานแล้วนะแค่ นี้ก็คือการทำทาน แล้วถ้าเราทำอย่างนั้นนะใจเราจะรู้สึก อิ่มขึ้นมานะมีความสุขนะนะเพใจเรามีความ สุขเนี่ยโทสะมันจะไม่เข้ามาหรอกเราก็มอง สิ่งต่างๆนะด้วยความรู้สึกที่ดีด้วยความ รู้สึกที่,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1762.76,Ajahn
เมตตาหลวงพ่อเคยสังเกตนะในในคลิปวิดีโอ อะไรต่ออะไร เนี่ยก็ซื้อ iPad มาให้ดูนมันก็เห็นนะมี บางคลิปเนี่ยนะดูแล้วกิเลสเกิดนะนานๆเรา จะเจอคลิปที่เห็นแล้วรู้สึกจิตใจ เราอิ่มเอิบนะอิ่มเอิบขึ้นอย่างเราเห็น คลิปด่าตำรวจนี้เยอะเลยมีวันนึงเราเห็นมี คนถ่ายคลิปนะโอยตำรวจคนนี้ดีจังเลยนะไป ช่วยจูงคนแก่ข้ามถนนไปช่วยยกของช่วยอะไร เเราไม่ได้ไปเห็นด้วยตาเราเองนะแค่เรา เห็นจากคลิปเยใจเราก็พลอยเบิกบานไปด้วยนะ,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1809.52,Ajahn
เนี่ยความดีที่มันแผ่ออก ไปถ้าเราแผ่ของไม่ดีออกไปนะบาปนะไม่มันไป โพสต์ของที่คนอ่านแล้วกิเลสเกิดนั่นน่ะ บาปแน่นอนเลย นะเราโพสต์อะไรแล้วจิตใจของคนมันสูงขึ้น นั้นน่ะดีไม่เป็น ไรเพงั้นเรามาฝึกจิตฝึกใจจของเรานะให้มัน มีเมตตาขึ้นมา ทีแรกจะบริกรรมก่อนก็ได้นั้นเด็กที่สุด เลยนะบริกรรมเมตตาไปจิตมันมีสมาธินะมันก็ สงบไม่ฟุ้งซ่านก็เมตตาได้ชั่วคราวฟุ้ง ซ่านแล้วโทสะขึ้นใหม่เเมตตาจริงๆนะ,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1858.32,Ajahn
หัดมองคนอื่นในมุมของเขาบ้างก็จะเมตตามาก ขึ้นนะแล้วเมตตาได้เป็นคนๆเราเข้าใจคนนี้ เราก็เมตตาคนนี้คนที่เรายังไม่เข้าใจเรา ก็ยังไม่เมตตานะแต่ถ้าใจของเรามีบุญนะเรา ทำทานรักษาศีลภาวนาทำของเราทุกวันใจเรา ร่มเย็นเป็นสุขแล้วเนี่ยไม่ต้องห่วงเลยนะ ความเมตตามันเกิดเองนะอันเนี้ยมันจะเมตตา ไปหมดะไม่ใช่เมตตาเฉพาะคนที่เราชอบหรือ เมตตาเฉพาะคนที่เราเข้าใจกระทั่งคนที่เรา ไม่เข้าใจนนะมันยังเมตตาเลยนะแต่ส่วนว่า เมตตาแล้วจะคบเามอะไรมเนี่ยก็ต้องพิจารณา,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1906.04,Ajahn
เป็นรยๆไปถามว่าใจเมตตามั้ยเมตตานะเมตตา เสมอกันไปหมด นะอย่างพระพุทธเจ้านะท่านก็เคยบอกว่าท่าน เมตตาพระราหุนะลูกชายของเจ้าชายสิทธัตถะ ราหุพุทธเจ้าท่านบอกท่านเมตตาราหุนะเท่าๆ กับที่เมตตากับเทวทัตนั่นแหละเนี่ยความ เมตตาจิตท่านมันเป็นบุญเป็นกุศลสุดขีดไป แล้วนะก็เมตตาอัตโนมัติมันเกิอย่างนั้น แหละเรายังไม่ได้อย่างท่านเราก็ทำทาน รักษาศีลภาวนาของเราทำให้ทุกวันทุกวันน่ะ ให้ใจเราร่มเย็นเป็นสุขนะมันจะไม่อยาก โกรธใครหรอกเห็นคนย่ำแย่อะไรเี้ยมันเมตตา ไปหมด่ะเห็นคนที่มีความสุขนะยังเมตตาเลย,https://www.youtube.com/watch?v=UI8aIlsTOyQ,1952.12,Ajahn
นะอย่างหลวงพ่อเห็นบางคนนะรูปร่างหน้าตา ก็ดีฐานะก็ดีสามีก็ดีลูกก็ดีดีหมดเลยนะ อะไรอะไๆก็ดีอย่างสาวยังสวยอะไรเงี้ยชอบ ทำบุญชอบภาวนาดูเดีไปหมดเลยหลวงพ่อเห็น หลวงพ่อก็ยังเมตตานะว่าต่อไปเธอก็แก่เธอ ก็เจ็บเธอก็ตายเธอก็ต้องพลัดพรากจากสิ่ง ที่รักที่พอใจนะเธอยังไม่เข้าใจตรงนี้นะ เธอก็ยังเพลิดเพลินในบุญของเธออยู่อยู่ อะไนะนะเนี่ก็ยัง เมตตานะเห็นคนไม่ดีก็เมตตานะคนดีเราก็,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2001.36,Ajahn
เมตตางั้นเราพยายามสร้างบุญให้เกิดขึ้นใน ใจเราให้มากนะให้ใจเราเป็นบุญเป็นกุศลนะ ความเมตตามันเกิดอัตโนมัติแหละไม่ต้อง แกล้งบิ้ว เลยอย่างนั่งท่องเมตตาคุณังอรหังเมตตานี้ บิวเอา นะถเข้าสมาธิได้ก็เมตตาออกจากสมาธิก็โมโห ร้ายหรถ้าเราเข้าใจเา้าเข้าใจเหตุผลของ เขาที่เาต้องเป็นอย่างนี้อะไรเี้เราก็จะ เมตตาคนที่เราเข้าใจแต่ยังไม่เมตตาคนที่ ไม่เข้าใจนะแต่ถ้าใจเราเป็นบุญนะมันเมตตา ไปหมดะเห็นหมาก็เมตตาหมานะเห็นแมวก็เมตตา แมวถามว่าเมตตาแล้วเอาหมามาเลี้ยงเต็ม,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2046.52,Ajahn
บ้านมยไม่นะไม่ได้ทำอย่างนั้น ก็รู้เหตุรู้ผลสงเคราะห์ได้เท่าที่ สงเคราะห์อะไรเยไม่ใช่ไปแบกหมาไว้ทั้งโลก นะเป็นไปไม่ ได้ตัวที่เป็นตัวกำกับนะไตัวสติปัญญา กำกับอ้าวันนี้เทศน์เท่านี้แหละนะเทศน์ เรื่องนี้เย็นๆรู้สึกมั้ยเหมาะกับอากาศ ที่วัดตอนนี้เย็นเยือกๆเลย นะหลวงพ่อได้ยินว่าพวกเรา นะปีใหม่เราก็ตั้งปณิธาน,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2093.24,Ajahn
กันปีนี้จะทำอันนี้จะไม่ทำอันนี้อะไเงี้ย เดี๋ยวปีหน้าจะตั้งให้เข้มกว่านี้อีกเ้า ถ้าผ่านไป 10 ปีนี่คงเข้มจนกันกลายเป็น อัตตกิลมถานุโยคไปแล้วนะงั้นจะเข้มอ่ะ พิจารณาให้ดีนะพิจารณาให้ดีนะไม่ใช่เข้มๆ ๆไปเรื่อยๆสุดท้ายสติแตกนะมันก็เกินไป เหมือนอย่างเป็นพระนะอปีนี้ถือธุดงค์ 1  ข้อปีที่ 2  2 ข้อนะปีที่ 13 ถือ 13 ข้อ นะไม่ได้ภาวนาเลยวันๆนั่งหนับธุดงค์อยู่ นะงั้นจะตั้งอะไร่ะนะตั้งตั้งพอประมาณนะ,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2141.08,Ajahn
กิเลสของเราอยู่ตรงไหนเราก็ตั้งตรงนั้น แหละนะอย่างเราเจ้าชู้เี้ก็ตั้งต่อไปนี้ จะซื่อสัตย์ต่อภรรยาของเรานะไม่เจ้าชู้นะ ไม่ใช่ตั้งอะไรโน้นเยอะแยะไปหมดนะเราจะ กินข้าวมื้อเดียวนะปีหน้าจะกิน 2 วันมื้อ นึงอะไรงี้ประสาทกินนัแหละก็ดูที่มันพอดี พอดีนะต้องมีเหตุมีผลนะ เราจะขัดเกล่าอย่างเราตั้งปณิธานอะไรขึ้น มาเเพื่อขัดเกล่าตัวเองเราดูว่าตอนเนี้ กิเลสตัวไหนแรงที่สุดนั่นนมุ่งไปที่ตัว นั้นแหละนะไม่ได้ตั้งเฝือไปนะตั้งเฝือๆไป ก็นั่งนับว่าตั้งอะไรไกลัวจะผิดเครียดไป,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2188.84,Ajahn
เรื่อยๆไม่ได้เรื่อง หรอกงั้นใครตั้งผิดไปตั้งสมัยนะยังทันวัน นี้ยังวันที่ 1 อยู่ นะยังงมงาย นะ มีข้อกำหนดอะไรของตัวเองเยอะจนรุงรังในใจ นะใช้ไม่ได้ หรอกใจไม่ โปร่งอวันนี้เท่านี้ก็แล้ว กัน เบิเบอร์  1 เคยติดเพ่งหน่วงที่หวางคิ้วในรูปแบบ ใช้รู้อาการหายใจรู้ตัวใจที่หลงไปยังดู,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2235.56,Ajahn
ไม่เป็นว่าเดินปัญญาแยกขันได้หรือยัง ระหว่างวันดูกายบ้างดูใจที่มีกิเลสผุด ขึ้นมาบ้างแต่ไม่มีเครื่องอยู่ให้จิตหลง บ่อยหลงโลกบ้างขอความเมตตาหลวงพ่อและ เครื่องอยู่ของจิตที่เหมาะกับจริตด้วย ครับ หายใจไปพุทโธไป นะใจเรามันคิด เยอะหายใจไปแล้วใจเราเป็นยังไงรู้ว่าเป็น,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2285.52,Ajahn
อย่าง งั้นอย่าไปบังคับมัน มันยังบังคับอยู่รู้สึก มั้ยร่างกายขยับอย่างเนี้ยรู้สึก มั้ยเห็นมั้ยร่างกายที่ขยับเนี่ยมันถูก รู้ลองขยับซิขยับรู้สึกมั้ยมันถูกรู้ไอ้ ตัวเนี้ย นะถ้ามันมีสิ่งที่ถูกรู้มันก็จะมีตัวรู้ นะเพสิ่งที่ถูกรู้กับตัวรู้เป็นของคู่ กันงั้นถ้าเราเห็นว่าร่างกายถูกรู้เนี่ย ก็แสดงว่าจิตเราเป็นตัวรู้ถ้าเราเห็นว่า สุขทุกข์ถูกรู้ก็แสดงว่าจิตเรามีตัวรู้ เป็นตัวรู้นะถ้าเราเห็นว่าความโลภโกรธหลง,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2333.36,Ajahn
เป็นของถูกรู้จิตเรานั่นแหละก็คือตัวรู้ มันจะเกิดขึ้นอัตโนมัตินะแต่ถ้ามีร่างกาย เราก็รู้สึกอยู่อย่างนี้ นะไม่ได้อัพจิตใจขึ้นมาให้เห็นว่าเอ๊ะ ร่างกายนี้มันถูกรู้อยู่นะนะแต่อัพนี่ไม่ ใช่ยกจิตขึ้นไปไว้ข้างบนนะหมายถึงพูดยาก ภาษามนุษย์เนี่ยมันไม่ สื่อนี่บางคนมันรู้กายนะจิตมันจมลงไปใน กายอย่างเงี้ยไม่มีผู้รู้ไม่แยกผู้รู้นะ แต่ถ้ามันเห็นว่ากายก็อันนึงจิตที่เป็นคน รู้มันเป็นอันนึงเนี่ยยเนี่ยยมันแยกผู้ รู้ได้ลองยิ้ม,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2378.6,Ajahn
ซิเนี่ยตรงเนี้ยเป็นผู้รู้นะเรารู้ร่าง กายยิ้มปุ๊บเนี่ยตัวยิ้มเนี่ยมันถูกรู้ รู้สึกมยหน้าเราเนี่ยถูกรู้นะถูกรู้อยู่ ผู้รู้มันจะเกิด นะตรงเนี้เป็นจิตผู้รู้ตะกี้ไม่ใช่หรอกนะ ตะกี้หมายถึงตอนก่อนส่งการบ้านนะมันเป็น จิตผู้เพ่งอยู่เฉย ๆงั้นต่อไปนี้นะร่างกายเคลื่อนไหวก็รู้ เอาความรู้สึกนึกคิดอะไรเกิดก็รู้เอานะ เห็นในสิ่งเหล่านั้นมันของถูกรู้ทั้งนั้น น่ะเบอร์ 2 เบอร์ 2 ยังมีรูรั่วคือยังหลง,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2425.36,Ajahn
เพลินกับโลกในบางเรื่องทำให้ฟุ้งซ่านเห็น ใจมีความทุกข์แม้อยู่เฉยๆก็ทุกข์ได้เองอื เปลี่ยนการทำในรูปแบบจากเดินจากนั่งเป็น เดินโดยจะเดินจงกรมวันละ 2 ชั่วมง ภาวนาไม่ได้รู้อะไรลึกซึ้งเห็นแค่เดี๋ยว เผลอเดี๋ยวเพ่งอืตอนเดินจงกรมจะเห็นจิต ไหลไปไหลมาได้อืขอหลวงพ่อเมตตาแนะนำต่อ ด้วยค่ะไม่ทำต่อไปนะที่ทำอยู่เจิตมันก็ พัฒนาขึ้นมา ะมันมีกำลังขึ้นมานะมีสมาธิที่เป็น ธรรมชาติขึ้น มาขันธ์มันก็ แยกเราไปทำต่อไอสิ่งที่ทำนทำถูกแล้วล่ะไป,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2471.28,Ajahn
ทำอีก นะทำให้สม่ำเสมอถ้าทำบ้างหยุดทำแล้วหยุด ทำแล้วหยุดไม่เจริญทำให้ได้ทุกวันทุกวัน นะหลวงพ่อพุทธท่านเคยเล่าว่ามีพระองค์นึง ท่านตั้งใจเดินจงกรมทุกวันนะนวันนึงป่วย นะท่านเดินจงกลมไม่ได้ก็นอนอยู่นอนขยับ ตัวไปขยับตัวมาพลิกซ้ายพลิกขวารู้สึกไป เรื่อยจนถึงจุดที่ขยับตัวก็ไม่ไหวนะพลิก ตัวไม่ไหขยับมือก็ยังรู้สึกอยู่เนะเท่าน ปฏิบัติจนวาระสุดท้ายของท่าน เลยงั้นเราทำเต้องทำสม่ำเสมอนะไม่ไม่ใช่ วันนี้ทำวันนี้หยุดอะไรเงี้ยทำให้สม่ำ เสมอแล้วจิตมันจะมีกำลังรู้สึกมยว่าจิต,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2516.88,Ajahn
มันมีกำลังขึ้นมานะนั่นแหละดีแล้วล่ะไปทำ อีกนะเบอร์ 3 เบอร์  3 นิสัยหงุดหงิดง่ายโทสะเกิดขึ้นในใจ บ่อยตอนขับรถฝึกทำสมาธิตอนตื่นนอนทุกเช้า  30-60 นาทีครึ่งปีหลังจิตฟุ้งมากและ วิหารธรรมเลือกอย่างเดียวไม่ได้มีทั้ง พุทโธหายใจเข้าออกและรู้สึกท้องพองยุบคิด ว่าปฏิบัติไม่ถูกขอความเมตตาหลวงพ่อชี้ แนะการปฏิบัติที่ถูกกับจริตค่ะดูกายไปนะ แต่ไม่ใช่ไปดูท้องผ่องท้องยุบนะดูไปทีละ ส่วนรกนเล็บฟันหนังเนื้อกระดูกเพิจารณาลง,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2563.68,Ajahn
ไปอย่าพิจารณาผมนะผมมีรูปร่างอย่างนี้มี สีอย่างนี้มีกลิ่นอย่างนี้นะเป็นของไม่ สวยไม่งามเป็นของไม่ยั่งยืนเราสั่งอะไร มันไม่ได้สั่งว่าทรงนี้ดีแล้วอย่ายาวขึ้น มานะอะไรเงี้ยสั่งไม่ได้นะผมดำแล้วสั่ง ว่าอย่าหงอกก็ไม่ได้ค่อยๆสอนมันไปพิจารณา ลงในกายทีละส่วนทีละส่วนไปเรื่อยๆนะมันจะ ดีกว่า นี้เข้าใจ มั้ยแต่จิตจะต้องไม่เหมือนตอน นี้จิตตอนเนี้ยทื่อๆไปนะรู้สึกตัวธรรมดา อย่าทำจิตให้แข็งแกร่งกระด้างอย่างนั้น,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2610.04,Ajahn
จิตอย่างนั้นเป็นมิจฉาสมาธินะใช้จิต ปกติใช้จิตธรรมดาเนี่ยแล้วก็ค่อยๆพิจารณา มาไม่ต้องรีบนะไม่ใช่ 5 นาทีตั้งแต่หัว ถึงเท้าอะไรเงี้ยมันมากไปเร็วไปค่อยๆดูที ละส่วนทีละส่วนนะดูผมอาจจะดูตั้งอาทิตย์ นึงก็ได้ค่อยพิจารณาลงไปทีละส่วนให้เห็น ว่ามันไม่ใช่ของสวยของงามไม่ใช่ของสะอาด นะเป็นของที่ไม่เที่ยงเป็นของที่ไม่ใช่ ตัวเราเป็นแค่วัตถุเป็นธาตุอย่างพิจารณา ทีละส่วนไปนะผมมีสีอย่างนี้กลิ่นอย่างนี้ นะไม่สวยไม่งามเป็นเส้นๆตรงกลางมีรูกลวงๆ,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2656.48,Ajahn
นะตรงโคนมีต่อมน้ำมันน่าเกลียดนะพิจารณา เข้าไปไม่ไม่สาปผมไม่อาบน้ำ 2-3 วันนะ เหม็นสาบเหมือนขนหมาเลยเงี้ยนะค่อยๆสอนๆๆ ลงไปแล้วค่อยพอใจมันเริ่มสงบนะก็พิจารณา ให้ลึกซึ้งลงไปอีกนะผมเมันไม่คงที่ นะทีมันก็สั้นๆนะแล้วก็ยาวขึ้นมาเราก็ไป ตัดิมันสั้นอีกเดี๋ยวมันก็ยาวอีกนะมันก็ ไม่คงที่หรือผมบางเส้นนะอยู่ๆมันก็หงอกไป นะนะเราบังคับไม่ได้สั่งว่าผมอย่าหงอก แล้วมันก็หงอกอะไรเงี้ยบางทีมันก็ร่วงไป,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2703.32,Ajahn
นะหวีผมอยู่ดีๆผมหลุดออกไปแล้วโอ้ไม่ใช่ ตัวเราไม่ใช่ของเรานะนะเนี่ยเฝ้ารู้เฝ้า ดูเฝ้าพิจารณาลงไปนะแล้วจิตมันจะพัฒนา กว่านี้ อีกโทสะนไม่เป็นไรหรอกพิจารณาอย่างเงี้ย เดี๋ยวมันก็เลิกโทสะเอง แหะเบิ  4 เบอร์ 4 ทำในรูปแบบทุกวันโดยการสวด มนต์เดินจงกรมเคยเห็นความคิดระยิบระยับ แต่ไม่รู้ว่าคิดอะไรอืความสุขก็โชยมาเป็น ระยะๆะอืออสักพักก็ดับไปพร้อมๆกันอือบาง ครั้งก็นั่งสบายๆอือรู้สึกว่ามีสมาธิบางๆ อือและจิตผุดขึ้นมาว่าธรรมชาติภายนอกกับ,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2748.56,Ajahn
ตัวเราคือสิ่งเดียวกันอืรู้ได้กว้างขวาง โดยไม่มีขอบเขตกราบขอคำแนะนำจากหลวงพ่อ ค่ะมันจะรู้กว้างกวางไม่มีขอบเขตแล้วก็ ช่างมันน่ะนะอย่าสนใจมันนะสนใจจลงในกายใน ใจของเรานี่ให้เยอะไว้ดูไปเรื่อย ๆเราคอยรู้สึกอยู่ในกายในใจของเราเนี้ย บางทีความสูงก็ผุดขึ้นมาทำไมมันผุดขึ้นมา เพราะขณะนั้นสมาธิมันเกิดนะใจเรามีสมาธิ โดยที่เราไม่ได้เจตนาความสุขมันก็โชยแผ่ว ๆขึ้นมาบางทีจิตมันก็เดินปัญญาเห็นสิ่ง เกิดดับระยิบระยับขึ้นมานะในจิตใจในหน้า อกในอะไรเงี้ยนะนั่นแหละดีแล้ว,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2797.12,Ajahn
ล่ะระมัดระวังอันเดียวยุ่งกับคนอื่นให้ น้อยๆนะใครเข้าจะยังไงก็เรื่องของเาเราดู ของเราเป็นตัวหลักไว้ถ้าใจเราวักแวกห่วง คนอื่นวุ่นวายอยู่กับคนอื่นนะเสียเวลานะ เบอร์  5 เบอร์ 5 หลวงพ่อให้ไปดูตัวหลงตั้งแต่ ปี 61 จึงใช้วิธีนี้เป็นวิหารทรรมมาตลอด ส่วนรูปแบบลมหายใจเข้าออกขอหลวงพ่อเมตตา ชี้สิ่งที่ต้องแค่แก้ไขและเพิ่มเติมเจ้า ค่ะที่ฝึกก็ดีอยู่นะแต่ระมัดระวังนิดนึง อย่าให้จิตมันติด นิ่งขณะเนี้จิตมันยังติดนิ่งๆอยู่รู้สึก,https://www.youtube.com/watch?v=UI8aIlsTOyQ,2843.0,Ajahn
